Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew
103,9,7,65,2185.57503407,4053.23166129,0.00028649,0.00060730,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.0447831397,0.62072272,1.29079851,18.52886440,0.02500018,0.00000000,0.00000000,2165.10964827,-3.95412359,-0.97079053,0.08333333
104,9,8,65,2165.10964827,4049.60960192,0.00028618,0.00059640,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.0447436226,0.61420170,1.25567755,18.48902174,0.02431995,0.00000000,0.00000000,2144.72642732,-3.95412359,-0.98884738,0.08333333
105,9,9,65,2144.72642732,4046.03618648,0.00028587,0.00058552,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.0447046410,0.60772031,1.22109742,18.43988728,0.02365020,0.00000000,0.00000000,2124.43407209,-3.95412359,-1.00719646,0.08333333
106,9,10,65,2124.43407209,4042.51119011,0.00028556,0.00057467,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.0446661921,0.60128271,1.18707356,18.37526235,0.02299123,0.00000000,0.00000000,2104.24746225,-3.95412359,-1.02583834,0.08333333
107,9,11,65,2104.24746225,4039.03436767,0.00028524,0.00056386,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.0446282729,0.59489743,1.15363264,18.27964973,0.02234355,0.00000000,0.00000000,2084.19693890,-3.95412359,-1.04477016,0.08333333
108,9,12,65,2084.19693890,4035.60544641,0.00028493,0.00055310,0.00000000,0.01500000,0.00000000,0.02000000,0.05000000,0.0445908800,0.58821881,1.12013244,18.09105906,0.02169472,59.95945301,0.00000000,2004.41638086,-3.95412359,-1.06398200,0.08333333
109,10,1,66,2004.41638086,4032.22411138,0.00030949,0.00063165,0.00000000,0.00000000,0.03780000,0.01000000,0.05000000,0.0445489227,0.63718167,1.28810035,20.16112056,0.01235432,0.00000000,75.00484884,2057.32247280,-3.80230016,-1.08344631,0.08333333
110,10,2,66,2057.32247280,4028.43003799,0.00030915,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0445090258,0.62966538,1.18343500,20.14042561,0.01135046,0.00000000,0.00000000,2035.35759635,-3.80230016,-1.15717210,0.08333333
111,10,3,66,2035.35759635,4024.82227372,0.00030881,0.00061585,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0444678783,0.62220102,1.22905039,20.11877903,0.01178796,0.00000000,0.00000000,2013.37577795,-3.80230016,-1.10867922,0.08333333
112,10,4,66,2013.37577795,4021.10142323,0.00030847,0.00060217,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0444273923,0.61475103,1.18864247,20.09397336,0.01140041,0.00000000,0.00000000,1991.46701069,-3.80230016,-1.13108036,0.08333333
113,10,5,66,1991.46701069,4017.44039029,0.00030814,0.00058852,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0443875640,0.60733988,1.14895867,20.06651561,0.01101980,0.00000000,0.00000000,1969.63317674,-3.80230016,-1.15392473,0.08333333
114,10,6,66,1969.63317674,4013.83884098,0.00030780,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0443478714,0.59996746,1.13255627,20.03564519,0.01086248,0.00000000,0.00000000,1947.85414535,-3.80230016,-1.15717210,0.08333333
115,10,7,66,1947.85414535,4010.24955081,0.00030747,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0443082292,0.59262865,1.11992545,19.99975228,0.01074133,0.00000000,0.00000000,1926.13109763,-3.80230016,-1.15717210,0.08333333
116,10,8,66,1926.13109763,4006.66481704,0.00030713,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0442686372,0.58532454,1.10733129,19.95673548,0.01062054,0.00000000,0.00000000,1904.47108579,-3.80230016,-1.15717210,0.08333333
117,10,9,66,1904.47108579,4003.08463170,0.00030679,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0442290955,0.57805828,1.09477995,19.90303270,0.01050016,0.00000000,0.00000000,1882.88471470,-3.80230016,-1.15717210,0.08333333
118,10,10,66,1882.88471470,3999.50898687,0.00030646,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0441896039,0.57083520,1.08228173,19.83151980,0.01038029,0.00000000,0.00000000,1861.38969768,-3.80230016,-1.15717210,0.08333333
119,10,11,66,1861.38969768,3995.93787462,0.00030612,0.00058661,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.0441501623,0.56366607,1.06985727,19.72438643,0.01026112,0.00000000,0.00000000,1840.02152678,-3.80230016,-1.15717210,0.08333333
120,10,12,66,1840.02152678,3992.37128705,0.00030579,0.00058661,0.00000000,0.01500000,0.00000000,0.01000000,0.05000000,0.0441107707,0.55620884,1.05685694,19.51039118,0.01013644,59.19881016,0.00000000,1759.68912322,-3.80230016,-1.15717210,0.08333333
121,11,1,67,1759.68912322,3988.80921628,0.00033469,0.00972389,0.00000000,0.00000000,0.03780000,0.00000000,0.05000000,0.0436672225,0.60409062,17.55087407,19.94404608,0.00000000,0.00000000,65.76236392,1787.35247636,-2.56701449,-1.15717210,0.40000000
122,11,2,67,1787.35247636,3948.70044196,0.00033433,0.00730182,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0433338800,0.59077312,12.90276519,19.72527095,0.00000000,0.00000000,0.00000000,1754.13366711,-2.56701449,-1.15717210,0.30000000
123,11,3,67,1754.13366711,3918.55724178,0.00033396,0.00487382,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0431082771,0.57910240,8.45143655,19.54441175,0.00000000,0.00000000,0.00000000,1725.55871641,-2.56701449,-1.15717210,0.20000000
124,11,4,67,1725.55871641,3898.15662898,0.00033360,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0430822010,0.56907868,0.46296801,19.40840766,0.00000000,0.00000000,0.00000000,1705.11826206,-2.56701449,-1.15717210,0.01111111
125,11,5,67,1705.11826206,3895.79864232,0.00033323,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0430561564,0.56165290,0.45742627,19.39072276,0.00000000,0.00000000,0.00000000,1684.70846012,-2.56701449,-1.15717210,0.01111111
126,11,6,67,1684.70846012,3893.44350060,0.00033287,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0430301431,0.55425368,0.45189354,19.37053583,0.00000000,0.00000000,0.00000000,1664.33177707,-2.56701449,-1.15717210,0.01111111
127,11,7,67,1664.33177707,3891.09119883,0.00033250,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0430041612,0.54688207,0.44637069,19.34701282,0.00000000,0.00000000,0.00000000,1643.99151150,-2.56701449,-1.15717210,0.01111111
128,11,8,67,1643.99151150,3888.74173204,0.00033214,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0429782106,0.53953955,0.44085899,19.31881921,0.00000000,0.00000000,0.00000000,1623.69229374,-2.56701449,-1.15717210,0.01111111
129,11,9,67,1623.69229374,3886.39509525,0.00033178,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0429522913,0.53222834,0.43536033,19.28361966,0.00000000,0.00000000,0.00000000,1603.44108541,-2.56701449,-1.15717210,0.01111111
130,11,10,67,1603.44108541,3884.05128352,0.00033142,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0429264031,0.52495224,0.42987787,19.23674343,0.00000000,0.00000000,0.00000000,1583.24951188,-2.56701449,-1.15717210,0.01111111
131,11,11,67,1583.24951188,3881.71029190,0.00033105,0.00027139,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0429005461,0.51771886,0.42441792,19.16651368,0.00000000,0.00000000,0.00000000,1563.14086142,-2.56701449,-1.15717210,0.01111111
132,11,12,67,1563.14086142,3879.37211545,0.00033069,0.00027139,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0428747201,0.51032363,0.41881270,19.02622309,0.00000000,57.44810844,0.00000000,1485.73739356,-2.56701449,-1.15717210,0.01111111
133,12,1,68,1485.73739356,3877.03674925,0.00036491,0.00107594,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0428129611,0.54504719,1.60708560,19.38518375,0.00000000,0.00000000,27.71405677,1491.91413379,-3.19839704,-1.15717210,0.08333333
134,12,2,68,1491.91413379,3871.45205861,0.00036451,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0427513081,0.53661480,1.58395220,19.35472180,0.00000000,0.00000000,0.00000000,1470.43884500,-3.19839704,-1.15717210,0.08333333
135,12,3,68,1470.43884500,3865.87695354,0.00036411,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0426897608,0.52822383,1.56088872,19.32127117,0.00000000,0.00000000,0.00000000,1449.02846128,-3.19839704,-1.15717210,0.08333333
136,12,4,68,1449.02846128,3860.31141409,0.00036371,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0426283191,0.51987549,1.53789898,19.28416757,0.00000000,0.00000000,0.00000000,1427.68651923,-3.19839704,-1.15717210,0.08333333
137,12,5,68,1427.68651923,3854.75542040,0.00036332,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0425669828,0.51157126,1.51498776,19.24249762,0.00000000,0.00000000,0.00000000,1406.41746259,-3.19839704,-1.15717210,0.08333333
138,12,6,68,1406.41746259,3849.20895263,0.00036292,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0425057516,0.50331312,1.49216125,19.19495647,0.00000000,0.00000000,0.00000000,1385.22703176,-3.19839704,-1.15717210,0.08333333
139,12,7,68,1385.22703176,3843.67199099,0.00036252,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0424446253,0.49510374,1.46942772,19.13958685,0.00000000,0.00000000,0.00000000,1364.12291346,-3.19839704,-1.15717210,0.08333333
140,12,8,68,1364.12291346,3838.14451575,0.00036213,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0423836036,0.48694690,1.44679880,19.07325715,0.00000000,0.00000000,0.00000000,1343.11591061,-3.19839704,-1.15717210,0.08333333
141,12,9,68,1343.11591061,3832.62650724,0.00036173,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0423226865,0.47884834,1.42429203,18.99048702,0.00000000,0.00000000,0.00000000,1322.22228322,-3.19839704,-1.15717210,0.08333333
142,12,10,68,1322.22228322,3827.11794581,0.00036134,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0422618736,0.47081775,1.40193667,18.88031579,0.00000000,0.00000000,0.00000000,1301.46921301,-3.19839704,-1.15717210,0.08333333
143,12,11,68,1301.46921301,3821.61881187,0.00036094,0.00107594,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0422011647,0.46287462,1.37979144,18.71534177,0.00000000,0.00000000,0.00000000,1280.91120518,-3.19839704,-1.15717210,0.08333333
144,12,12,68,1280.91120518,3816.12908588,0.00036055,0.00107594,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0421405597,0.45456358,1.35649824,18.38595821,0.00000000,56.34132009,0.00000000,1204.37286506,-3.19839704,-1.15717210,0.08333333
145,13,1,69,1204.37286506,3810.64874836,0.00039990,0.00111208,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0420768629,0.48282598,1.34268524,19.05324374,0.00000000,0.00000000,22.40254084,1205.89665095,-3.16555937,-1.15717210,0.08333333
146,13,2,69,1205.89665095,3804.88882919,0.00039946,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0420132807,0.47397344,1.31950852,19.02182600,0.00000000,0.00000000,0.00000000,1185.08134299,-3.16555937,-1.15717210,0.08333333
147,13,3,69,1185.08134299,3799.13927640,0.00039903,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0419498129,0.46516619,1.29640575,18.98732868,0.00000000,0.00000000,0.00000000,1164.33244236,-3.16555937,-1.15717210,0.08333333
148,13,4,69,1164.33244236,3793.40006750,0.00039859,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0418864593,0.45640557,1.27338099,18.94906729,0.00000000,0.00000000,0.00000000,1143.65358851,-3.16555937,-1.15717210,0.08333333
149,13,5,69,1143.65358851,3787.67118003,0.00039816,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0418232195,0.44769329,1.25043932,18.90610064,0.00000000,0.00000000,0.00000000,1123.04935526,-3.16555937,-1.15717210,0.08333333
150,13,6,69,1123.04935526,3781.95259162,0.00039772,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0417600934,0.43903157,1.22758732,18.85708416,0.00000000,0.00000000,0.00000000,1102.52565221,-3.16555937,-1.15717210,0.08333333
151,13,7,69,1102.52565221,3776.24427994,0.00039729,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0416970807,0.43042343,1.20483381,18.80000105,0.00000000,0.00000000,0.00000000,1082.09039393,-3.16555937,-1.15717210,0.08333333
152,13,8,69,1082.09039393,3770.54622271,0.00039685,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0416341811,0.42187312,1.18219117,18.73162436,0.00000000,0.00000000,0.00000000,1061.75470527,-3.16555937,-1.15717210,0.08333333
153,13,9,69,1061.75470527,3764.85839772,0.00039642,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0415713945,0.41338716,1.15967806,18.64630698,0.00000000,0.00000000,0.00000000,1041.53533307,-3.16555937,-1.15717210,0.08333333
154,13,10,69,1041.53533307,3759.18078282,0.00039599,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0415087205,0.40497645,1.13732564,18.53275469,0.00000000,0.00000000,0.00000000,1021.46027630,-3.16555937,-1.15717210,0.08333333
155,13,11,69,1021.46027630,3753.51335590,0.00039555,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0414461589,0.39666301,1.11519643,18.36273188,0.00000000,0.00000000,0.00000000,1001.58568498,-3.16555937,-1.15717210,0.08333333
156,13,12,69,1001.58568498,3747.85609493,0.00039512,0.00111208,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0413837095,0.38805343,1.09218398,18.02329622,0.00000000,55.12478662,0.00000000,926.95736473,-3.16555937,-1.15717210,0.08333333
157,14,1,70,926.95736473,3742.20897791,0.00043907,0.00111208,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0413195376,0.40619009,1.02880583,18.71104489,0.00000000,0.00000000,17.16585544,923.97717937,-3.16555937,-1.15717210,0.08333333
158,14,2,70,923.97717937,3736.40609923,0.00043859,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0412554850,0.39692729,1.00644436,18.67939282,0.00000000,0.00000000,0.00000000,903.89441489,-3.16555937,-1.15717210,0.08333333
159,14,3,70,903.89441489,3730.61400907,0.00043811,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0411915515,0.38771332,0.98415668,18.64464028,0.00000000,0.00000000,0.00000000,883.87790461,-3.16555937,-1.15717210,0.08333333
160,14,4,70,883.87790461,3724.83268318,0.00043763,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0411277367,0.37854964,0.96194686,18.60609811,0.00000000,0.00000000,0.00000000,863.93131000,-3.16555937,-1.15717210,0.08333333
161,14,5,70,863.93131000,3719.06209741,0.00043715,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0410640404,0.36943815,0.93982002,18.56281872,0.00000000,0.00000000,0.00000000,844.05923312,-3.16555937,-1.15717210,0.08333333
162,14,6,70,844.05923312,3713.30222764,0.00043667,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0410004624,0.36038130,0.91778278,18.51344840,0.00000000,0.00000000,0.00000000,824.26762064,-3.16555937,-1.15717210,0.08333333
163,14,7,70,824.26762064,3707.55304982,0.00043620,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0409370023,0.35138242,0.89584402,18.45595663,0.00000000,0.00000000,0.00000000,804.56443758,-3.16555937,-1.15717210,0.08333333
164,14,8,70,804.56443758,3701.81453997,0.00043572,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0408736600,0.34244624,0.87401619,18.38709451,0.00000000,0.00000000,0.00000000,784.96088064,-3.16555937,-1.15717210,0.08333333
165,14,9,70,784.96088064,3696.08667418,0.00043524,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0408104351,0.33357993,0.85231807,18.30117652,0.00000000,0.00000000,0.00000000,765.47380611,-3.16555937,-1.15717210,0.08333333
166,14,10,70,765.47380611,3690.36942860,0.00043477,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0407473273,0.32479556,0.83078105,18.18683161,0.00000000,0.00000000,0.00000000,746.13139789,-3.16555937,-1.15717210,0.08333333
167,14,11,70,746.13139789,3684.66277942,0.00043429,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0406843365,0.31611748,0.80946805,18.01563213,0.00000000,0.00000000,0.00000000,726.99018023,-3.16555937,-1.15717210,0.08333333
168,14,12,70,726.99018023,3678.96670293,0.00043382,0.00111208,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0406214624,0.30724725,0.78761487,17.67386755,0.00000000,53.76102525,0.00000000,654.46042532,-3.16555937,-1.15717210,0.08333333
169,15,1,71,654.46042532,3673.28117545,0.00048196,0.00111208,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0405567319,0.31151095,0.71877924,19.89693970,0.00000000,0.00000000,11.99324988,645.52644530,-3.16555937,-1.15717210,0.08333333
170,15,2,71,645.52644530,3667.42779034,0.00048144,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0404921260,0.30111556,0.69555300,19.86235152,0.00000000,0.00000000,0.00000000,624.66742523,-3.16555937,-1.15717210,0.08333333
171,15,3,71,624.66742523,3661.58566195,0.00048091,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0404276442,0.29077693,0.67240634,19.82437768,0.00000000,0.00000000,0.00000000,603.87986428,-3.16555937,-1.15717210,0.08333333
172,15,4,71,603.87986428,3655.75476407,0.00048038,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0403632864,0.28049683,0.64934371,19.78226564,0.00000000,0.00000000,0.00000000,583.16775810,-3.16555937,-1.15717210,0.08333333
173,15,5,71,583.16775810,3649.93507059,0.00047986,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0402990522,0.27027752,0.62637071,19.73498063,0.00000000,0.00000000,0.00000000,562.53612924,-3.16555937,-1.15717210,0.08333333
174,15,6,71,562.53612924,3644.12655545,0.00047933,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0402349413,0.26012196,0.60349455,19.68104442,0.00000000,0.00000000,0.00000000,541.99146831,-3.16555937,-1.15717210,0.08333333
175,15,7,71,541.99146831,3638.32919268,0.00047881,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0401709534,0.25003414,0.58072492,19.61823966,0.00000000,0.00000000,0.00000000,521.54246959,-3.16555937,-1.15717210,0.08333333
176,15,8,71,521.54246959,3632.54295636,0.00047829,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0401070883,0.24001973,0.55807543,19.54301858,0.00000000,0.00000000,0.00000000,501.20135585,-3.16555937,-1.15717210,0.08333333
177,15,9,71,501.20135585,3626.76782066,0.00047776,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0400433457,0.23008732,0.53556658,19.44917263,0.00000000,0.00000000,0.00000000,480.98652933,-3.16555937,-1.15717210,0.08333333
178,15,10,71,480.98652933,3621.00375981,0.00047724,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0399797253,0.22025138,0.51323261,19.32428464,0.00000000,0.00000000,0.00000000,460.92876069,-3.16555937,-1.15717210,0.08333333
179,15,11,71,460.92876069,3615.25074812,0.00047672,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0399162267,0.21054110,0.49114226,19.13731176,0.00000000,0.00000000,0.00000000,441.08976557,-3.16555937,-1.15717210,0.08333333
180,15,12,71,441.08976557,3609.50875995,0.00047620,0.00111208,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0398528498,0.20079554,0.46892059,18.76408253,0.00000000,51.75791138,0.00000000,369.89805553,-3.16555937,-1.15717210,0.08333333
181,16,1,72,369.89805553,3603.77776976,0.00052914,0.00111208,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0397874662,0.18883406,0.39686891,19.52046292,0.00000000,0.00000000,6.62213650,356.41402613,-3.16555937,-1.15717210,0.08333333
182,16,2,72,356.41402613,3597.86531885,0.00052856,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0397222129,0.17802269,0.37455626,19.48552571,0.00000000,0.00000000,0.00000000,336.37592147,-3.16555937,-1.15717210,0.08333333
183,16,3,72,336.37592147,3591.96464659,0.00052798,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0396570894,0.16727245,0.35232306,19.44717134,0.00000000,0.00000000,0.00000000,316.40915462,-3.16555937,-1.15717210,0.08333333
184,16,4,72,316.40915462,3586.07572456,0.00052740,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0395920956,0.15658530,0.33017379,19.40464024,0.00000000,0.00000000,0.00000000,296.51775529,-3.16555937,-1.15717210,0.08333333
185,16,5,72,296.51775529,3580.19852444,0.00052683,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0395272312,0.14596376,0.30811410,19.35688799,0.00000000,0.00000000,0.00000000,276.70678945,-3.16555937,-1.15717210,0.08333333
186,16,6,72,276.70678945,3574.33301797,0.00052625,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0394624957,0.13541108,0.28615127,19.30242257,0.00000000,0.00000000,0.00000000,256.98280453,-3.16555937,-1.15717210,0.08333333
187,16,7,72,256.98280453,3568.47917696,0.00052568,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0393978889,0.12493170,0.26429508,19.23900596,0.00000000,0.00000000,0.00000000,237.35457178,-3.16555937,-1.15717210,0.08333333
188,16,8,72,237.35457178,3562.63697332,0.00052510,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0393334105,0.11453191,0.24255926,19.16305731,0.00000000,0.00000000,0.00000000,217.83442331,-3.16555937,-1.15717210,0.08333333
189,16,9,72,217.83442331,3556.80637904,0.00052453,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0392690602,0.10422122,0.22096448,19.06831015,0.00000000,0.00000000,0.00000000,198.44092746,-3.16555937,-1.15717210,0.08333333
190,16,10,72,198.44092746,3550.98736619,0.00052395,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0392048377,0.09401568,0.19954531,18.94223154,0.00000000,0.00000000,0.00000000,179.20513492,-3.16555937,-1.15717210,0.08333333
191,16,11,72,179.20513492,3545.17990689,0.00052338,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0391407426,0.08394761,0.17837111,18.75348911,0.00000000,0.00000000,0.00000000,160.18932709,-3.16555937,-1.15717210,0.08333333
192,16,12,72,160.18932709,3539.38397338,0.00052281,0.00111208,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0390767746,0.07402032,0.15744978,18.37675344,0.00000000,46.92372497,0.00000000,94.65737858,-3.16555937,-1.15717210,0.08333333
193,17,1,73,94.65737858,3533.59953795,0.00058124,0.00111208,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0390106305,0.04470600,0.08553536,19.14033083,0.00000000,0.00000000,1.42727220,76.81407860,-3.16555937,-1.15717210,0.08333333
194,17,2,73,76.81407860,3527.61831916,0.00058060,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0389446232,0.03349334,0.06415248,19.10498726,0.00000000,0.00000000,0.00000000,57.61144550,-3.16555937,-1.15717210,0.08333333
195,17,3,73,57.61144550,3521.64946386,0.00057997,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0388787522,0.02234654,0.04284896,19.06618971,0.00000000,0.00000000,0.00000000,38.48006030,-3.16555937,-1.15717210,0.08333333
196,17,4,73,38.48006030,3515.69294110,0.00057934,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0388130172,0.01126776,0.02162932,19.02317037,0.00000000,0.00000000,0.00000000,19.42399284,-3.16555937,-1.15717210,0.08333333
197,17,5,73,19.42399284,3509.74872001,0.00057870,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0387474180,0.00025981,0.00049927,18.97487358,0.00000000,0.00000000,0.00000000,0.44836019,-3.16555937,-1.15717210,0.08333333
198,17,6,73,0.44836019,3503.81676982,0.00057807,0.00111208,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0386819541,0.00000000,0.00000000,18.91979118,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,-1.15717210,0.08333333
199,17,7,73,0.00000000,3497.89705984,0.00057744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0386596177,0.00000000,0.00000000,18.85566099,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,-1.15717210,0.08333333
200,17,8,73,0.00000000,3495.87724484,0.00057681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0386373186,0.00000000,0.00000000,18.82940340,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
201,17,9,73,0.00000000,3493.86080317,0.00057618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0386150568,0.00000000,0.00000000,18.79663622,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
202,17,10,73,0.00000000,3491.84772791,0.00057555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0385928321,0.00000000,0.00000000,18.75301959,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
203,17,11,73,0.00000000,3489.83801216,0.00057492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0385706444,0.00000000,0.00000000,18.68770383,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
204,17,12,73,0.00000000,3487.83164904,0.00057429,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.0385484938,0.00000000,0.00000000,18.55729022,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
205,18,1,74,0.00000000,3485.82863170,0.00063972,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.0385238334,0.00000000,0.00000000,18.88157176,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
206,18,2,74,0.00000000,3483.59866346,0.00063902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.0384992157,0.00000000,0.00000000,18.86839467,0.00000000,0.00000000,0.00000000,0.00000000,-3.16555937,0.00000000,0.08333333
