Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
142,12,10,68,0.005989,0.013,0.000361337,0,0.05,1,0,0.083333333,,7463.095992,13745.04408,-2.948423869,-0.953783037,0.001698892,0,0,71.58877126,0,0.997940385,0.997940385,0.997940385,0.335465277,7391.507221,2.670026189,12.5536318,71.58877126,0,0,0,7376.283563,1.536725742,0,0,0,-88.349155,0,0.268849343
143,12,11,68,0.005989,0.013,0.000360942,0,0.05,1,0,0.083333333,,7376.283563,13716.73459,-2.948423869,-0.974032098,0.001664523,0,0,71.44132597,0,0.997975136,0.997975136,0.997975136,0.334774348,7304.842237,2.635842321,12.1554717,71.44132597,0,0,0,7290.050923,1.518760609,0,0,0,-87.75140059,0,0.264299056
144,12,12,68,0.005989,0.013,0.000360548,0,0.05,1,0,0.083333333,,7290.050923,13688.96006,-2.948423869,-0.994673394,0.00163021,0.015,0,71.29666698,0,0.969899498,0.99800983,0.99800983,0.334096475,7218.754256,2.59781773,11.74598318,71.29666698,202.944327,0,0,7001.466128,1.458638777,0,0,0,-87.09910667,0,3.92848001
145,13,1,69,0.00664848,0.013,0.0003999,0,0.05,1,0,0.083333333,,7001.466128,13661.7167,-2.915586198,-1.015718434,0.001649725,0,0.0189,71.15477447,0,0.997951035,0.997951035,0.997951035,0.333431566,7061.294238,2.822902314,11.64544553,71.15477447,0,0,130.9828846,7046.82589,1.468088727,0,0,0,-87.09121105,16.54096373,16.80080134
146,13,2,69,0.00664848,0.013,0.000399463,0,0.05,1,0,0.083333333,,7046.82589,13633.72431,-2.915586198,-1.100777463,0.001514075,0,0,71.0089808,0,0.998087066,0.998087066,0.998087066,0.332748376,6975.81691,2.785701142,10.55857506,71.0089808,0,0,0,6962.472633,1.450515132,0,0,0,-85.80377213,0,0.214798974
147,13,3,69,0.00664848,0.013,0.000399027,0,0.05,1,0,0.083333333,,6962.472633,13607.6439,-2.915586198,-1.081646571,0.00154357,0,0,70.87314531,0,0.998058019,0.998058019,0.998058019,0.332111851,6891.599488,2.749061378,10.63429255,70.87314531,0,0,0,6878.216134,1.432961695,0,0,0,-85.68946094,0,0.217974304
148,13,4,69,0.00664848,0.013,0.000398591,0,0.05,1,0,0.083333333,,6878.216134,13581.21812,-2.915586198,-1.104436193,0.0015085,0,0,70.73551103,0,0.99809351,0.99809351,0.99809351,0.331466896,6807.480623,2.71254519,10.26584574,70.73551103,0,0,0,6794.502232,1.415521298,0,0,0,-85.12942325,0,0.213877586
149,13,5,69,0.00664848,0.013,0.000398156,0,0.05,1,0,0.083333333,,6794.502232,13555.32567,-2.915586198,-1.127694552,0.001473537,0,0,70.60065451,0,0.998128894,0.998128894,0.998128894,0.330834958,6723.901578,2.676320367,9.904809244,70.60065451,0,0,0,6711.320448,1.39819176,0,0,0,-84.57997588,0,0.209782427
150,13,6,69,0.00664848,0.013,0.000397721,0,0.05,1,0,0.083333333,,6711.320448,13529.96222,-2.915586198,-1.151436259,0.001438689,0,0,70.46855323,0,0.998164162,0.998164162,0.998164162,0.330215931,6640.851895,2.640381925,9.55114391,70.46855323,0,0,0,6628.660369,1.38097091,0,0,0,-84.04104998,0,0.205690185
151,13,7,69,0.00664848,0.013,0.000397286,0,0.05,1,0,0.083333333,,6628.660369,13505.12341,-2.915586198,-1.157172097,0.001430395,0,0,70.33918441,0,0.998172886,0.998172886,0.998172886,0.329609708,6558.321185,2.604721626,9.378075858,70.33918441,0,0,0,6546.338387,1.363820497,0,0,0,-83.68580239,0,0.204560032
152,13,8,69,0.00664848,0.013,0.000396852,0,0.05,1,0,0.083333333,,6546.338387,13480.44801,-2.915586198,-1.157172097,0.001430395,0,0,70.21066674,0,0.99817332,0.99817332,0.99817332,0.329007473,6476.12772,2.56926883,9.26054572,70.21066674,0,0,0,6464.297906,1.34672873,0,0,0,-83.38721002,0,0.204337753
153,13,9,69,0.00664848,0.013,0.000396419,0,0.05,1,0,0.083333333,,6464.297906,13455.82355,-2.915586198,-1.157172097,0.001430395,0,0,70.0824143,0,0.998173753,0.998173753,0.998173753,0.328406482,6394.215492,2.534001812,9.143417671,70.0824143,0,0,0,6382.538072,1.329695432,0,0,0,-83.08952921,0,0.204092366
154,13,10,69,0.00664848,0.013,0.000395986,0,0.05,1,0,0.083333333,,6382.538072,13431.24988,-2.915586198,-1.157172097,0.001430395,0,0,69.95442647,0,0.998174185,0.998174185,0.998174185,0.32780673,6312.583646,2.498919751,9.026690493,69.95442647,0,0,0,6301.058035,1.312720424,0,0,0,-82.79275714,0,0.203823444
155,13,11,69,0.00664848,0.013,0.000395554,0,0.05,1,0,0.083333333,,6301.058035,13406.7269,-2.915586198,-1.157172097,0.001430395,0,0,69.82670263,0,0.998174617,0.998174617,0.998174617,0.327208216,6231.231333,2.464021826,8.91036297,69.82670263,0,0,0,6219.856948,1.295803531,0,0,0,-82.49689095,0,0.203530553
156,13,12,69,0.00664848,0.013,0.000395122,0,0.05,1,0,0.083333333,,6219.856948,13382.25449,-2.915586198,-1.157172097,0.001430395,0.015,0,69.69924214,0,0.965960885,0.998175048,0.998175048,0.326610936,6150.157706,2.42582197,8.781816786,69.69924214,198.1382874,0,0,5940.81178,1.237669121,0,0,0,-82.14455001,0,3.79034641
157,14,1,70,0.0073942,0.013,0.000439067,0,0.05,1,0,0.083333333,,5940.81178,13357.83252,-2.915586198,-1.157172097,0.001430395,0,0.0189,69.57204438,0,0.998131166,0.998131166,0.998131166,0.326014886,5982.206166,2.62570719,8.554045708,69.57204438,0,0,110.966431,5971.026413,1.243963836,0,0,0,-81.99576112,14.03516783,14.23625993
158,14,2,70,0.0073942,0.013,0.000438587,0,0.05,1,0,0.083333333,,5971.026413,13332.86894,-2.915586198,-1.157172097,0.001430395,0,0,69.44202575,0,0.998131645,0.998131645,0.998131645,0.325405618,5901.584388,2.587491579,8.438765797,69.44202575,0,0,0,5890.55813,1.22719961,0,0,0,-81.69548274,0,0.177765389
159,14,3,70,0.0073942,0.013,0.000438108,0,0.05,1,0,0.083333333,,5890.55813,13307.95841,-2.915586198,-1.157172097,0.001430395,0,0,69.31228336,0,0.998132123,0.998132123,0.998132123,0.324797645,5821.245847,2.549480367,8.323890826,69.31228336,0,0,0,5810.372476,1.210494266,0,0,0,-81.39614882,0,0.177378748
160,14,4,70,0.0073942,0.013,0.00043763,0,0.05,1,0,0.083333333,,5810.372476,13283.10078,-2.915586198,-1.157172097,0.001430395,0,0,69.18281654,0,0.998132601,0.998132601,0.998132601,0.324190963,5741.189659,2.511672632,8.20941953,69.18281654,0,0,0,5730.468567,1.193847618,0,0,0,-81.09775632,0,0.176968564
161,14,5,70,0.0073942,0.013,0.000437152,0,0.05,1,0,0.083333333,,5730.468567,13258.29593,-2.915586198,-1.157172097,0.001430395,0,0,69.05362462,0,0.998133078,0.998133078,0.998133078,0.323585569,5661.414942,2.474067453,8.095350649,69.05362462,0,0,0,5650.845524,1.177259484,0,0,0,-80.8003022,0,0.176534421
162,14,6,70,0.0073942,0.013,0.000436674,0,0.05,1,0,0.083333333,,5650.845524,13233.54373,-2.915586198,-1.157172097,0.001430395,0,0,68.92470691,0,0.998133555,0.998133555,0.998133555,0.32298146,5581.920817,2.436663915,7.981682925,68.92470691,0,0,0,5571.50247,1.160729681,0,0,0,-80.50378343,0,0.176075893
163,14,7,70,0.0073942,0.013,0.000436197,0,0.05,1,0,0.083333333,,5571.50247,13208.84405,-2.915586198,-1.157172097,0.001430395,0,0,68.79606275,0,0.998134032,0.998134032,0.998134032,0.322378633,5502.706408,2.399461105,7.868415106,68.79606275,0,0,0,5492.438531,1.144258027,0,0,0,-80.20819699,0,0.175592551
164,14,8,70,0.0073942,0.013,0.00043572,0,0.05,1,0,0.083333333,,5492.438531,13184.19676,-2.915586198,-1.157172097,0.001430395,0,0,68.66769148,0,0.998134507,0.998134507,0.998134507,0.321777085,5423.77084,2.362458116,7.755545944,68.66769148,0,0,0,5413.652836,1.127844341,0,0,0,-79.91353988,0,0.175083957
165,14,9,70,0.0073942,0.013,0.000435244,0,0.05,1,0,0.083333333,,5413.652836,13159.60174,-2.915586198,-1.157172097,0.001430395,0,0,68.53959241,0,0.998134983,0.998134983,0.998134983,0.321176812,5345.113244,2.325654044,7.643074193,68.53959241,0,0,0,5335.144515,1.111488441,0,0,0,-79.61980909,0,0.17454967
166,14,10,70,0.0073942,0.013,0.000434769,0,0.05,1,0,0.083333333,,5335.144515,13135.05886,-2.915586198,-1.157172097,0.001430395,0,0,68.41176489,0,0.998135458,0.998135458,0.998135458,0.320577812,5266.73275,2.289047988,7.530998613,68.41176489,0,0,0,5256.912704,1.095190147,0,0,0,-79.32700164,0,0.173989241
167,14,11,70,0.0073942,0.013,0.000434294,0,0.05,1,0,0.083333333,,5256.912704,13110.56798,-2.915586198,-1.157172097,0.001430395,0,0,68.28420825,0,0.998135932,0.998135932,0.998135932,0.319980081,5188.628496,2.252639054,7.419317968,68.28420825,0,0,0,5178.956539,1.078949279,0,0,0,-79.03511455,0,0.173402214
168,14,12,70,0.0073942,0.013,0.000433819,0,0.05,1,0,0.083333333,,5178.956539,13086.12899,-2.915586198,-1.157172097,0.001430395,0.015,0,68.15692183,0,0.960305208,0.998136406,0.998136406,0.319383616,5110.799617,2.213191575,7.297365285,68.15692183,193.3615689,0,0,4907.927491,1.022484894,0,0,0,-78.68996359,0,3.680408609
169,15,1,71,0.008221547,0.013,0.000481962,0,0.05,1,0,0.083333333,,4907.927491,13061.74176,-2.915586198,-1.157172097,0.001430395,0,0.0189,68.02990498,0,0.998088332,0.998088332,0.998088332,0.318788415,4931.37165,2.375876579,7.051268617,68.02990498,0,0,91.47406437,4921.944505,1.025405105,0,0,0,-78.48245528,11.5949787,11.76491611
170,15,2,71,0.008221547,0.013,0.000481435,0,0.05,1,0,0.083333333,,4921.944505,13036.77204,-2.915586198,-1.157172097,0.001430395,0,0,67.89985439,0,0.998088858,0.998088858,0.998088858,0.318178997,4854.044651,2.336066541,6.94070235,67.89985439,0,0,0,4844.767882,1.009326642,0,0,0,-78.18594992,0,0.149888528
171,15,3,71,0.008221547,0.013,0.000480909,0,0.05,1,0,0.083333333,,4844.767882,13011.85692,-2.915586198,-1.157172097,0.001430395,0,0,67.77008812,0,0.998089383,0.998089383,0.998089383,0.317570912,4776.997794,2.296475331,6.830536587,67.77008812,0,0,0,4767.870782,0.993306413,0,0,0,-77.89040645,0,0.149225628
172,15,4,71,0.008221547,0.013,0.000480384,0,0.05,1,0,0.083333333,,4767.870782,12986.99625,-2.915586198,-1.157172097,0.001430395,0,0,67.64060546,0,0.998089908,0.998089908,0.998089908,0.316964156,4700.230176,2.257101934,6.720770038,67.64060546,0,0,0,4691.252304,0.97734423,0,0,0,-77.59582166,0,0.148536702
173,15,5,71,0.008221547,0.013,0.000479859,0,0.05,1,0,0.083333333,,4691.252304,12962.18989,-2.915586198,-1.157172097,0.001430395,0,0,67.51140568,0,0.998090432,0.998090432,0.998090432,0.316358725,4623.740899,2.217945345,6.611401416,67.51140568,0,0,0,4614.911552,0.961439907,0,0,0,-77.30219235,0,0.14782131
174,15,6,71,0.008221547,0.013,0.000479334,0,0.05,1,0,0.083333333,,4614.911552,12937.43771,-2.915586198,-1.157172097,0.001430395,0,0,67.38248807,0,0.998090956,0.998090956,0.998090956,0.315754616,4547.529064,2.179004561,6.502429439,67.38248807,0,0,0,4538.84763,0.945593256,0,0,0,-77.00951533,0,0.147079008
175,15,7,71,0.008221547,0.013,0.000478811,0,0.05,1,0,0.083333333,,4538.84763,12912.73957,-2.915586198,-1.157172097,0.001430395,0,0,67.25385192,0,0.998091479,0.998091479,0.998091479,0.315151827,4471.593778,2.140278584,6.393852829,67.25385192,0,0,0,4463.059647,0.929804093,0,0,0,-76.71778743,0,0.146309345
176,15,8,71,0.008221547,0.013,0.000478287,0,0.05,1,0,0.083333333,,4463.059647,12888.09533,-2.915586198,-1.157172097,0.001430395,0,0,67.12549652,0,0.998092001,0.998092001,0.998092001,0.314550353,4395.93415,2.101766419,6.285670313,67.12549652,0,0,0,4387.546713,0.914072232,0,0,0,-76.42700549,0,0.145511863
177,15,9,71,0.008221547,0.013,0.000477765,0,0.05,1,0,0.083333333,,4387.546713,12863.50486,-2.915586198,-1.157172097,0.001430395,0,0,66.99742116,0,0.998092523,0.998092523,0.998092523,0.313950191,4320.549292,2.063467078,6.177880621,66.99742116,0,0,0,4312.307944,0.898397488,0,0,0,-76.13716635,0,0.1446861
178,15,10,71,0.008221547,0.013,0.000477243,0,0.05,1,0,0.083333333,,4312.307944,12838.96803,-2.915586198,-1.157172097,0.001430395,0,0,66.86962513,0,0.998093044,0.998093044,0.998093044,0.313351339,4245.438319,2.025379575,6.070482489,66.86962513,0,0,0,4237.342457,0.882779679,0,0,0,-75.84826688,0,0.143831586
179,15,11,71,0.008221547,0.013,0.000476721,0,0.05,1,0,0.083333333,,4237.342457,12814.48468,-2.915586198,-1.157172097,0.001430395,0,0,66.74210773,0,0.998093565,0.998093565,0.998093565,0.312753792,4170.60035,1.98750293,5.963474655,66.74210773,0,0,0,4162.649372,0.867218619,0,0,0,-75.56030394,0,0.142947844
180,15,12,71,0.008221547,0.013,0.0004762,0,0.05,1,0,0.083333333,,4162.649372,12790.05471,-2.915586198,-1.157172097,0.001430395,0.015,0,66.61486826,0,0.952093293,0.998094085,0.998094085,0.312157547,4096.034504,1.946935466,5.848142829,66.61486826,188.4324463,0,0,3899.806979,0.812459787,0,0,0,-75.22240634,0,3.570149438
181,16,1,72,0.0091428,0.013,0.000529137,0,0.05,1,0,0.083333333,,3899.806979,12765.67795,-2.915586198,-1.157172097,0.001430395,0,0.0189,66.48790601,0,0.998041224,0.998041224,0.998041224,0.311562601,3905.768804,2.065888827,5.584635941,66.48790601,0,0,72.44973048,3898.118279,0.812107975,0,0,0,-74.95053875,9.213293988,9.351652602
182,16,2,72,0.0091428,0.013,0.000528559,0,0.05,1,0,0.083333333,,3898.118279,12740.67285,-2.915586198,-1.157172097,0.001430395,0,0,66.35767111,0,0.998041802,0.998041802,0.998041802,0.31095232,3831.760608,2.02452883,5.478817534,66.35767111,0,0,0,3824.257261,0.796720263,0,0,0,-74.65773774,0,0.121632701
183,16,3,72,0.0091428,0.013,0.000527981,0,0.05,1,0,0.083333333,,3824.257261,12715.72409,-2.915586198,-1.157172097,0.001430395,0,0,66.22772965,0,0.998042379,0.998042379,0.998042379,0.310343414,3758.029532,1.983403019,5.3733953,66.22772965,0,0,0,3750.672733,0.781390153,0,0,0,-74.36591812,0,0.120690372
184,16,4,72,0.0091428,0.013,0.000527404,0,0.05,1,0,0.083333333,,3750.672733,12690.83152,-2.915586198,-1.157172097,0.001430395,0,0,66.09808084,0,0.998042955,0.998042955,0.998042955,0.309735879,3684.574652,1.942510286,5.268367918,66.09808084,0,0,0,3677.363774,0.766117453,0,0,0,-74.0750765,0,0.119719526
185,16,5,72,0.0091428,0.013,0.000526827,0,0.05,1,0,0.083333333,,3677.363774,12665.99499,-2.915586198,-1.157172097,0.001430395,0,0,65.96872393,0,0.998043531,0.998043531,0.998043531,0.309129712,3611.39505,1.901849526,5.163734074,65.96872393,0,0,0,3604.329467,0.750901972,0,0,0,-73.7852095,0,0.118719704
186,16,6,72,0.0091428,0.013,0.000526252,0,0.05,1,0,0.083333333,,3604.329467,12641.21436,-2.915586198,-1.157172097,0.001430395,0,0,65.83965814,0,0.998044106,0.998044106,0.998044106,0.308524909,3538.489809,1.861419639,5.059492457,65.83965814,0,0,0,3531.568897,0.73574352,0,0,0,-73.49631376,0,0.117690441
187,16,7,72,0.0091428,0.013,0.000525676,0,0.05,1,0,0.083333333,,3531.568897,12616.48948,-2.915586198,-1.157172097,0.001430395,0,0,65.71088273,0,0.99804468,0.99804468,0.99804468,0.307921467,3465.858014,1.821219532,4.955641763,65.71088273,0,0,0,3459.081152,0.720641907,0,0,0,-73.20838593,0,0.116631266
188,16,8,72,0.0091428,0.013,0.000525102,0,0.05,1,0,0.083333333,,3459.081152,12591.82021,-2.915586198,-1.157172097,0.001430395,0,0,65.58239693,0,0.998045254,0.998045254,0.998045254,0.307319382,3393.498756,1.781248116,4.852180689,65.58239693,0,0,0,3386.865327,0.705596943,0,0,0,-72.92142268,0,0.115541702
189,16,9,72,0.0091428,0.013,0.000524528,0,0.05,1,0,0.083333333,,3386.865327,12567.2064,-2.915586198,-1.157172097,0.001430395,0,0,65.45419999,0,0.998045827,0.998045827,0.998045827,0.306718651,3321.411127,1.741504307,4.749107939,65.45419999,0,0,0,3314.920515,0.690608441,0,0,0,-72.63542067,0,0.114421264
190,16,10,72,0.0091428,0.013,0.000523955,0,0.05,1,0,0.083333333,,3314.920515,12542.6479,-2.915586198,-1.157172097,0.001430395,0,0,65.32629115,0,0.998046399,0.998046399,0.998046399,0.306119269,3249.594223,1.701987025,4.646422221,65.32629115,0,0,0,3243.245814,0.675676211,0,0,0,-72.35037661,0,0.113269462
191,16,11,72,0.0091428,0.013,0.000523382,0,0.05,1,0,0.083333333,,3243.245814,12518.14458,-2.915586198,-1.157172097,0.001430395,0,0,65.19866967,0,0.998046971,0.998046971,0.998046971,0.305521234,3178.047144,1.662695195,4.544122247,65.19866967,0,0,0,3171.840327,0.660800068,0,0,0,-72.06628718,0,0.1120858
192,16,12,72,0.0091428,0.013,0.00052281,0,0.05,1,0,0.083333333,,3171.840327,12493.69628,-2.915586198,-1.157172097,0.001430395,0.015,0,65.07133479,0,0.939078766,0.998047542,0.998047542,0.304924543,3106.768992,1.62115993,4.435454838,65.07133479,183.2115858,0,0,2917.500792,0.607812665,0,0,0,-71.73576223,0,3.459395791
193,17,1,73,0.010172427,0.013,0.000581239,0,0.05,1,0,0.083333333,,2917.500792,12469.30287,-2.915586198,-1.157172097,0.001430395,0,0.0189,64.94428578,0,0.997989197,0.997989197,0.997989197,0.30432919,2906.469824,1.688656655,4.15568292,64.94428578,0,0,53.91331796,2900.625484,0.604296976,0,0,0,-71.39292233,6.89259562,6.998852976
194,17,2,73,0.010172427,0.013,0.000580604,0,0.05,1,0,0.083333333,,2900.625484,12444.22955,-2.915586198,-1.157172097,0.001430395,0,0,64.81369558,0,0.997989831,0.997989831,0.997989831,0.303717244,2835.811789,1.645803545,4.054657064,64.81369558,0,0,0,2830.111328,0.589606527,0,0,0,-71.10376272,0,0.092910097
195,17,3,73,0.010172427,0.013,0.000579969,0,0.05,1,0,0.083333333,,2830.111328,12419.21455,-2.915586198,-1.157172097,0.001430395,0,0,64.68340911,0,0.997990465,0.997990465,0.997990465,0.303106721,2765.427919,1.603201042,3.954023146,64.68340911,0,0,0,2759.870695,0.574973061,0,0,0,-70.81560636,0,0.091684508
196,17,4,73,0.010172427,0.013,0.000579335,0,0.05,1,0,0.083333333,,2759.870695,12394.2577,-2.915586198,-1.157172097,0.001430395,0,0,64.55342553,0,0.997991098,0.997991098,0.997991098,0.302497618,2695.317269,1.56084793,3.853779815,64.55342553,0,0,0,2689.902642,0.560396384,0,0,0,-70.52844966,0,0.090427904
197,17,5,73,0.010172427,0.013,0.000578702,0,0.05,1,0,0.083333333,,2689.902642,12369.35886,-2.915586198,-1.157172097,0.001430395,0,0,64.42374404,0,0.997991731,0.997991731,0.997991731,0.30188993,2625.478897,1.518742995,3.753925723,64.42374404,0,0,0,2620.206229,0.545876298,0,0,0,-70.24228905,0,0.089139806
198,17,6,73,0.010172427,0.013,0.000578069,0,0.05,1,0,0.083333333,,2620.206229,12344.51785,-2.915586198,-1.157172097,0.001430395,0,0,64.29436381,0,0.997992362,0.997992362,0.997992362,0.301283653,2555.911865,1.47688503,3.654459529,64.29436381,0,0,0,2550.78052,0.531412608,0,0,0,-69.95712098,0,0.087819731
199,17,7,73,0.010172427,0.013,0.000577437,0,0.05,1,0,0.083333333,,2550.78052,12319.73453,-2.915586198,-1.157172097,0.001430395,0,0,64.16528403,0,0.997992994,0.997992994,0.997992994,0.300678785,2486.615236,1.435272834,3.555379896,64.16528403,0,0,0,2481.624584,0.517005122,0,0,0,-69.67294188,0,0.086467187
200,17,8,73,0.010172427,0.013,0.000576806,0,0.05,1,0,0.083333333,,2481.624584,12295.00875,-2.915586198,-1.157172097,0.001430395,0,0,64.0365039,0,0.997993624,0.997993624,0.997993624,0.300075321,2417.58808,1.393905211,3.456685492,64.0365039,0,0,0,2412.737489,0.502653644,0,0,0,-69.38974824,0,0.085081676
201,17,9,73,0.010172427,0.013,0.000576175,0,0.05,1,0,0.083333333,,2412.737489,12270.34034,-2.915586198,-1.157172097,0.001430395,0,0,63.90802259,0,0.997994254,0.997994254,0.997994254,0.299473257,2348.829466,1.352780972,3.358374989,63.90802259,0,0,0,2344.11831,0.488357981,0,0,0,-69.10753654,0,0.083662695
202,17,10,73,0.010172427,0.013,0.000575545,0,0.05,1,0,0.083333333,,2344.11831,12245.72915,-2.915586198,-1.157172097,0.001430395,0,0,63.77983931,0,0.997994883,0.997994883,0.997994883,0.29887259,2280.338471,1.311898932,3.260447066,63.77983931,0,0,0,2275.766125,0.474117943,0,0,0,-68.82630325,0,0.082209733
203,17,11,73,0.010172427,0.013,0.000574916,0,0.05,1,0,0.083333333,,2275.766125,12221.17503,-2.915586198,-1.157172097,0.001430395,0,0,63.65195326,0,0.997995511,0.997995511,0.997995511,0.298273315,2212.114172,1.271257911,3.162900403,63.65195326,0,0,0,2207.680014,0.459933336,0,0,0,-68.54604491,0,0.080722272
204,17,12,73,0.010172427,0.013,0.000574287,0,0.05,1,0,0.083333333,,2207.680014,12196.67782,-2.915586198,-1.157172097,0.001430395,0.015,0,63.52436362,0,0.915292323,0.997996139,0.997996139,0.297675429,2144.15565,1.228940197,3.060960101,63.52436362,177.3365434,0,0,1962.529206,0.408860251,0,0,0,-68.22312417,0,3.347951374
205,18,1,74,0.0113398,0.013,0.000639724,0,0.05,1,0,0.083333333,,1962.529206,12172.23737,-2.915586198,-1.157172097,0.001430395,0,0.0189,63.39706961,0,0.997930796,0.997930796,0.997930796,0.297078929,1935.025734,1.237335222,2.766628493,63.39706961,0,0,35.89359738,1931.02177,0.402296202,0,0,0,-67.80332953,4.63647525,4.710027831
206,18,2,74,0.0113398,0.013,0.000639024,0,0.05,1,0,0.083333333,,1931.02177,12147.05052,-2.915586198,-1.157172097,0.001430395,0,0,63.26588812,0,0.997931494,0.997931494,0.997931494,0.296464212,1867.755882,1.193014297,2.670449431,63.26588812,0,0,0,1863.892419,0.388310921,0,0,0,-67.51766277,0,0.063647684
207,18,3,74,0.0113398,0.013,0.000638325,0,0.05,1,0,0.083333333,,1863.892419,12121.92428,-2.915586198,-1.157172097,0.001430395,0,0,63.13502227,0,0.997932192,0.997932192,0.997932192,0.295850974,1800.757396,1.148961956,2.574658293,63.13502227,0,0,0,1797.033776,0.374382037,0,0,0,-67.23302455,0,0.062133795
208,18,4,74,0.0113398,0.013,0.000637627,0,0.05,1,0,0.083333333,,1797.033776,12096.85847,-2.915586198,-1.157172097,0.001430395,0,0,63.00447117,0,0.997932889,0.997932889,0.997932889,0.295239211,1734.029305,1.105176858,2.479253691,63.00447117,0,0,0,1730.444874,0.360509349,0,0,0,-66.94941107,0,0.060586379
209,18,5,74,0.0113398,0.013,0.00063693,0,0.05,1,0,0.083333333,,1730.444874,12071.85292,-2.915586198,-1.157172097,0.001430395,0,0,62.87423396,0,0.997933586,0.997933586,0.997933586,0.294628919,1667.57064,1.061657666,2.384234242,62.87423396,0,0,0,1664.124748,0.346692656,0,0,0,-66.66681852,0,0.059004937
210,18,6,74,0.0113398,0.013,0.000636233,0,0.05,1,0,0.083333333,,1664.124748,12046.90747,-2.915586198,-1.157172097,0.001430395,0,0,62.74430974,0,0.997934281,0.997934281,0.997934281,0.294020094,1601.380439,1.018403048,2.289598568,62.74430974,0,0,0,1598.072437,0.332931758,0,0,0,-66.38524311,0,0.057388966
211,18,7,74,0.0113398,0.013,0.000635538,0,0.05,1,0,0.083333333,,1598.072437,12022.02195,-2.915586198,-1.157172097,0.001430395,0,0,62.61469764,0,0.997934976,0.997934976,0.997934976,0.293412731,1535.457739,0.975411682,2.195345297,62.61469764,0,0,0,1532.286982,0.319226455,0,0,0,-66.10468107,0,0.055737955
212,18,8,74,0.0113398,0.013,0.000634843,0,0.05,1,0,0.083333333,,1532.286982,11997.19618,-2.915586198,-1.157172097,0.001430395,0,0,62.48539679,0,0.99793567,0.99793567,0.99793567,0.292806827,1469.801586,0.93268225,2.10147306,62.48539679,0,0,0,1466.76743,0.305576548,0,0,0,-65.82512865,0,0.054051387
213,18,9,74,0.0113398,0.013,0.000634148,0,0.05,1,0,0.083333333,,1466.76743,11972.43001,-2.915586198,-1.157172097,0.001430395,0,0,62.35640632,0,0.997936363,0.997936363,0.997936363,0.292202377,1404.411024,0.89021344,2.007980495,62.35640632,0,0,0,1401.51283,0.29198184,0,0,0,-65.5465821,0,0.052328737
214,18,10,74,0.0113398,0.013,0.000633455,0,0.05,1,0,0.083333333,,1401.51283,11947.72327,-2.915586198,-1.157172097,0.001430395,0,0,62.22772536,0,0.997937056,0.997937056,0.997937056,0.291599377,1339.285105,0.848003949,1.914866245,62.22772536,0,0,0,1336.522235,0.278442132,0,0,0,-65.26903769,0,0.050569477
215,18,11,74,0.0113398,0.013,0.000632762,0,0.05,1,0,0.083333333,,1336.522235,11923.07578,-2.915586198,-1.157172097,0.001430395,0,0,62.09935305,0,0.997937748,0.997937748,0.997937748,0.290997824,1274.422881,0.806052476,1.822128956,62.09935305,0,0,0,1271.7947,0.264957229,0,0,0,-64.99249171,0,0.048773067
216,18,12,74,0.0113398,0.013,0.00063207,0,0.05,1,0,0.083333333,,1271.7947,11898.4874,-2.915586198,-1.157172097,0.001430395,0.015,0,61.97128852,0,0.857892747,0.997938439,0.997938439,0.290397713,1209.823412,0.763134462,1.726998982,61.97128852,169.4345486,0,0,1037.898729,0.216228902,0,0,0,-64.67765086,0,3.235590126
217,19,1,75,0.0126952,0.013,0.000707139,0,0.05,1,0,0.083333333,,1037.898729,11873.95794,-2.915586198,-1.157172097,0.001430395,0,0.0189,61.84353091,0,0.997863477,0.997863477,0.997863477,0.28979904,994.5026418,0.702918923,1.421858889,61.84353091,0,0,18.44744325,992.377864,0.206745388,0,0,0,-64.17505411,2.452035748,2.492200119
218,19,2,75,0.0126952,0.013,0.000706365,0,0.05,1,0,0.083333333,,992.377864,11848.58895,-2.915586198,-1.157172097,0.001430395,0,0,61.71140078,0,0.99786425,0.99786425,0.99786425,0.289179878,930.6664632,0.657079763,1.330591581,61.71140078,0,0,0,928.6787919,0.193474748,0,0,0,-63.89254688,0,0.03377274
219,19,3,75,0.0126952,0.013,0.000705593,0,0.05,1,0,0.083333333,,928.6787919,11823.28332,-2.915586198,-1.157172097,0.001430395,0,0,61.57960063,0,0.997865021,0.997865021,0.997865021,0.288562262,867.0991913,0.611529686,1.239708671,61.57960063,0,0,0,865.2479529,0.18025999,0,0,0,-63.61109898,0,0.031963619
220,19,4,75,0.0126952,0.013,0.000704821,0,0.05,1,0,0.083333333,,865.2479529,11798.04086,-2.915586198,-1.157172097,0.001430395,0,0,61.44812949,0,0.997865792,0.997865792,0.997865792,0.287946188,803.7998234,0.5662672,1.149208725,61.44812949,0,0,0,802.0843475,0.167100906,0,0,0,-63.33070632,0,0.030118429
