Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew
103,9,7,75,53030.87023805,122944.12764056,0.00080115,0.00043561,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.7072148994,41.94243562,22.37204557,663.59918825,0.43330160,0.00000000,0.00000000,52302.52326701,-4.09907633,-1.15717210,0.08333333
104,9,8,75,52302.52326701,122792.11743434,0.00080028,0.00043561,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.7063411069,41.31539338,22.06173198,661.62305557,0.42729145,0.00000000,0.00000000,51577.09579464,-4.09907633,-1.15717210,0.08333333
105,9,9,75,51577.09579464,122640.40281650,0.00079940,0.00043561,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.7054690124,40.69239793,21.75287459,659.15769303,0.42130950,0.00000000,0.00000000,50855.07151960,-4.09907633,-1.15717210,0.08333333
106,9,10,75,50855.07151960,122488.98303736,0.00079853,0.00043561,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.7045986118,40.07408469,21.44581937,655.87693115,0.41536245,0.00000000,0.00000000,50137.25932193,-4.09907633,-1.15717210,0.08333333
107,9,11,75,50137.25932193,122337.85734955,0.00079765,0.00043561,0.00000000,0.00000000,0.00000000,0.02000000,0.05000000,0.7037299007,39.46173574,21.14126026,650.96534630,0.40946376,0.00000000,0.00000000,49425.28151588,-4.09907633,-1.15717210,0.08333333
108,9,12,75,49425.28151588,122187.02500793,0.00079678,0.00043561,0.00000000,0.01500000,0.00000000,0.02000000,0.05000000,0.7028628748,38.82346980,20.82210778,641.16124409,0.40328241,1806.85611055,0.00000000,46917.21530125,-4.09907633,-1.15717210,0.08333333
109,10,1,76,46917.21530125,122036.48526963,0.00089563,0.00053664,0.00000000,0.00000000,0.03780000,0.01000000,0.05000000,0.7018565215,42.93289663,25.47985114,711.87949741,0.24438020,0.00000000,1746.56169339,47883.24036926,-3.89105647,-1.15717210,0.08333333
110,10,2,76,47883.24036926,121861.75444513,0.00089465,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.7008522973,42.18880118,25.06569736,710.76757398,0.24040800,0.00000000,0.00000000,47104.97788874,-3.89105647,-1.15717210,0.08333333
111,10,3,76,47104.97788874,121687.39327133,0.00089367,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6998501963,41.44841288,24.65280957,709.54704576,0.23644795,0.00000000,0.00000000,46329.09317258,-3.89105647,-1.15717210,0.08333333
112,10,4,76,46329.09317258,121513.40074577,0.00089269,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6988502127,40.71183617,24.24125566,708.19377056,0.23250069,0.00000000,0.00000000,45555.71380950,-3.89105647,-1.15717210,0.08333333
113,10,5,76,45555.71380950,121339.77586923,0.00089172,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6978523409,39.97920445,23.83112106,706.67455289,0.22856704,0.00000000,0.00000000,44785.00036405,-3.89105647,-1.15717210,0.08333333
114,10,6,76,44785.00036405,121166.51764569,0.00089074,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6968565750,39.25069254,23.42251630,704.94197066,0.22464806,0.00000000,0.00000000,44017.16053650,-3.89105647,-1.15717210,0.08333333
115,10,7,76,44017.16053650,120993.62508235,0.00088976,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6958629095,38.52653748,23.01558953,702.92489075,0.22074518,0.00000000,0.00000000,43252.47277355,-3.89105647,-1.15717210,0.08333333
116,10,8,76,43252.47277355,120821.09718960,0.00088879,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6948713386,37.80707605,22.61054919,700.50950025,0.21686039,0.00000000,0.00000000,42491.32878767,-3.89105647,-1.15717210,0.08333333
117,10,9,76,42491.32878767,120648.93298100,0.00088782,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6938818566,37.09281978,22.20770925,697.49662660,0.21299671,0.00000000,0.00000000,41734.31863534,-3.89105647,-1.15717210,0.08333333
118,10,10,76,41734.31863534,120477.13147331,0.00088684,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6928944579,36.38463036,21.80759491,693.48792476,0.20915916,0.00000000,0.00000000,40982.42932614,-3.89105647,-1.15717210,0.08333333
119,10,11,76,40982.42932614,120305.69168641,0.00088587,0.00053664,0.00000000,0.00000000,0.00000000,0.01000000,0.05000000,0.6919091370,35.68424636,21.41125981,687.48753221,0.20535787,0.00000000,0.00000000,40237.64092989,-3.89105647,-1.15717210,0.08333333
120,10,12,76,40237.64092989,120134.61264334,0.00088490,0.00053664,0.00000000,0.01500000,0.00000000,0.01000000,0.05000000,0.6909258881,34.96003600,20.99971734,675.51199920,0.20141072,1769.30823376,0.00000000,37736.65953288,-3.89105647,-1.15717210,0.08333333
121,11,1,77,37736.65953288,119963.89337029,0.00099859,0.01318464,0.00000000,0.00000000,0.03780000,0.00000000,0.05000000,0.6811354210,38.34716031,506.30582933,699.78937799,0.00000000,0.00000000,1399.99369185,37892.21085710,-2.26515555,-1.15717210,0.40000000
122,11,2,77,37892.21085710,118263.99679616,0.00099750,0.00990487,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6737161623,37.07655891,368.15923725,688.97185434,0.00000000,0.00000000,0.00000000,36798.00320660,-2.26515555,-1.15717210,0.30000000
123,11,3,77,36798.00320660,116975.80775179,0.00099641,0.00661419,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6685932180,35.95706852,238.68492744,679.95453103,0.00000000,0.00000000,0.00000000,35843.40667960,-2.26515555,-1.15717210,0.20000000
124,11,4,77,35843.40667960,116086.32256368,0.00099531,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6676815544,34.99614200,12.96058878,673.03631290,0.00000000,0.00000000,0.00000000,35122.41363593,-2.26515555,-1.15717210,0.01111111
125,11,5,77,35122.41363593,115928.03248997,0.00099422,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6667718619,34.24253646,12.69540795,671.65127475,0.00000000,0.00000000,0.00000000,34403.82441676,-2.26515555,-1.15717210,0.01111111
126,11,6,77,34403.82441676,115770.08464868,0.00099313,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6658641351,33.49312039,12.43118457,670.07179634,0.00000000,0.00000000,0.00000000,33687.82831545,-2.26515555,-1.15717210,0.01111111
127,11,7,77,33687.82831545,115612.47808967,0.00099205,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6649583683,32.74813469,12.16801227,668.23305315,0.00000000,0.00000000,0.00000000,32974.67911534,-2.26515555,-1.15717210,0.01111111
128,11,8,77,32974.67911534,115455.21186593,0.00099096,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6640545563,32.00792160,11.90602281,666.03132602,0.00000000,0.00000000,0.00000000,32264.73384491,-2.26515555,-1.15717210,0.01111111
129,11,9,77,32264.73384491,115298.28503356,0.00098987,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6631526935,31.27300101,11.64541462,663.28510645,0.00000000,0.00000000,0.00000000,31558.53032282,-2.26515555,-1.15717210,0.01111111
130,11,10,77,31558.53032282,115141.69665179,0.00098879,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6622527747,30.54424863,11.38651969,659.63137755,0.00000000,0.00000000,0.00000000,30856.96817694,-2.26515555,-1.15717210,0.01111111
131,11,11,77,30856.96817694,114985.44578294,0.00098770,0.00036861,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6613547943,29.82343124,11.13000397,654.16259714,0.00000000,0.00000000,0.00000000,30161.85214460,-2.26515555,-1.15717210,0.01111111
132,11,12,77,30161.85214460,114829.53149241,0.00098662,0.00036861,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.6604587471,29.08497626,10.86632218,643.24859680,0.00000000,1683.46773391,0.00000000,27795.18451545,-2.26515555,-1.15717210,0.01111111
133,12,1,78,27795.18451545,114673.95284869,0.00111821,0.00116611,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.6589509078,30.88856544,32.21163286,668.93139162,0.00000000,0.00000000,512.68618404,27575.83910957,-3.11841274,-1.15717210,0.08333333
134,12,2,78,27575.83910957,114412.15014039,0.00111699,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6574473180,30.03936091,31.36044280,667.26537438,0.00000000,0.00000000,0.00000000,26847.17393147,-3.11841274,-1.15717210,0.08333333
135,12,3,78,26847.17393147,114151.08526082,0.00111576,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6559479635,29.19591536,30.51336371,665.43792023,0.00000000,0.00000000,0.00000000,26122.02673218,-3.11841274,-1.15717210,0.08333333
136,12,4,78,26122.02673218,113890.75573177,0.00111454,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6544528299,28.35842164,29.67061406,663.41313500,0.00000000,0.00000000,0.00000000,25400.58456147,-3.11841274,-1.15717210,0.08333333
137,12,5,78,25400.58456147,113631.15908461,0.00111332,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6529619032,27.52712623,28.83246939,661.14166434,0.00000000,0.00000000,0.00000000,24683.08330151,-3.11841274,-1.15717210,0.08333333
138,12,6,78,24683.08330151,113372.29286024,0.00111210,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6514751692,26.70235224,27.99928676,658.55300209,0.00000000,0.00000000,0.00000000,23969.82866042,-3.11841274,-1.15717210,0.08333333
139,12,7,78,23969.82866042,113114.15460909,0.00111088,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6499926138,25.88453798,27.17154573,655.54138916,0.00000000,0.00000000,0.00000000,23261.23118755,-3.11841274,-1.15717210,0.08333333
140,12,8,78,23261.23118755,112856.74189103,0.00110966,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6485142232,25.07430647,26.34992199,651.93761111,0.00000000,0.00000000,0.00000000,22557.86934797,-3.11841274,-1.15717210,0.08333333
141,12,9,78,22557.86934797,112600.05227537,0.00110844,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6470399832,24.27260455,25.53543483,647.44554284,0.00000000,0.00000000,0.00000000,21860.61576576,-3.11841274,-1.15717210,0.08333333
142,12,10,78,21860.61576576,112344.08334079,0.00110723,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6455698801,23.48102805,24.72979149,641.47293436,0.00000000,0.00000000,0.00000000,21170.93201185,-3.11841274,-1.15717210,0.08333333
143,12,11,78,21170.93201185,112088.83267531,0.00110601,0.00116611,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6441039000,22.70279878,23.93642096,632.53916107,0.00000000,0.00000000,0.00000000,20491.75363104,-3.11841274,-1.15717210,0.08333333
144,12,12,78,20491.75363104,111834.29787624,0.00110480,0.00116611,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.6426420291,21.91128262,23.12725443,614.72172514,0.00000000,1623.57322252,0.00000000,18208.42014633,-3.11841274,-1.15717210,0.08333333
145,13,1,79,18208.42014633,111580.47655018,0.00125893,0.00119369,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.6410668383,22.50763475,21.34130697,650.88611321,0.00000000,0.00000000,331.83739323,17845.52248462,-3.09518662,-1.15717210,0.08333333
146,13,2,79,17845.52248462,111306.97975161,0.00125755,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6394963931,21.61200239,20.51459874,649.14567904,0.00000000,0.00000000,0.00000000,17154.25020446,-3.09518662,-1.15717210,0.08333333
147,13,3,79,17154.25020446,111034.30692104,0.00125617,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6379306766,20.72286672,19.69222166,647.23696922,0.00000000,0.00000000,0.00000000,16466.59814685,-3.09518662,-1.15717210,0.08333333
148,13,4,79,16466.59814685,110762.45511699,0.00125479,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6363696719,19.84045389,18.87440822,645.12256630,0.00000000,0.00000000,0.00000000,15782.76071844,-3.09518662,-1.15717210,0.08333333
149,13,5,79,15782.76071844,110491.42140999,0.00125341,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6348133621,18.96505292,18.06145170,642.75102137,0.00000000,0.00000000,0.00000000,15102.98319246,-3.09518662,-1.15717210,0.08333333
150,13,6,79,15102.98319246,110221.20288260,0.00125204,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6332617306,18.09704272,17.25373241,640.04883609,0.00000000,0.00000000,0.00000000,14427.58358124,-3.09518662,-1.15717210,0.08333333
151,13,7,79,14427.58358124,109951.79662928,0.00125066,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6317147607,17.23693737,16.45176123,636.90576314,0.00000000,0.00000000,0.00000000,13756.98911950,-3.09518662,-1.15717210,0.08333333
152,13,8,79,13756.98911950,109683.19975637,0.00124929,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6301724358,16.38546759,15.65625829,633.14540692,0.00000000,0.00000000,0.00000000,13091.80198671,-3.09518662,-1.15717210,0.08333333
153,13,9,79,13091.80198671,109415.40938205,0.00124792,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6286347394,15.54374402,14.86831023,628.45907537,0.00000000,0.00000000,0.00000000,12432.93085709,-3.09518662,-1.15717210,0.08333333
154,13,10,79,12432.93085709,109148.42263625,0.00124655,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6271016549,14.71363875,14.08973759,622.22938463,0.00000000,0.00000000,0.00000000,11781.89809612,-3.09518662,-1.15717210,0.08333333
155,13,11,79,11781.89809612,108882.23666061,0.00124518,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6255731660,13.89893174,13.32419779,612.91287548,0.00000000,0.00000000,0.00000000,11141.76209111,-3.09518662,-1.15717210,0.08333333
156,13,12,79,11141.76209111,108616.84860845,0.00124381,0.00119369,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.6240492564,13.08747719,12.56008030,594.33571183,0.00000000,1538.63241597,0.00000000,8983.14640581,-3.09518662,-1.15717210,0.08333333
157,14,1,80,8983.14640581,108352.25564470,0.00142701,0.00119369,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.6224148716,12.13444560,10.15043250,632.05482459,0.00000000,0.00000000,157.83563089,8486.64233400,-3.09518662,-1.15717210,0.08333333
158,14,2,80,8486.64233400,108068.48111603,0.00142544,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6207857417,11.19157431,9.37201769,630.24898668,0.00000000,0.00000000,0.00000000,7835.82975532,-3.09518662,-1.15717210,0.08333333
159,14,3,80,7835.82975532,107785.61898642,0.00142388,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6191618467,10.25602605,8.59801773,628.26895178,0.00000000,0.00000000,0.00000000,7188.70675976,-3.09518662,-1.15717210,0.08333333
160,14,4,80,7188.70675976,107503.66579377,0.00142231,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6175431669,9.32806605,7.82867266,626.07598250,0.00000000,0.00000000,0.00000000,6545.47403855,-3.09518662,-1.15717210,0.08333333
161,14,5,80,6545.47403855,107222.61809100,0.00142075,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6159296824,8.40803323,7.06428540,623.61681510,0.00000000,0.00000000,0.00000000,5906.38490482,-3.09518662,-1.15717210,0.08333333
162,14,6,80,5906.38490482,106942.47244595,0.00141919,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6143213736,7.49637197,6.30524894,620.81535865,0.00000000,0.00000000,0.00000000,5271.76792526,-3.09518662,-1.15717210,0.08333333
163,14,7,80,5271.76792526,106663.22544133,0.00141763,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6127182209,6.59368517,5.55209137,617.55747693,0.00000000,0.00000000,0.00000000,4642.06467180,-3.09518662,-1.15717210,0.08333333
164,14,8,80,4642.06467180,106384.87367468,0.00141608,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6111202048,5.70082985,4.80555730,613.66055220,0.00000000,0.00000000,0.00000000,4017.89773244,-3.09518662,-1.15717210,0.08333333
165,14,9,80,4017.89773244,106107.41375821,0.00141452,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6095273058,4.81910872,4.06677069,608.80500366,0.00000000,0.00000000,0.00000000,3400.20684937,-3.09518662,-1.15717210,0.08333333
166,14,10,80,3400.20684937,105830.84231882,0.00141297,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6079395045,3.95071778,3.33761503,602.35167007,0.00000000,0.00000000,0.00000000,2790.56684649,-3.09518662,-1.15717210,0.08333333
167,14,11,80,2790.56684649,105555.15599798,0.00141141,0.00119369,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6063567819,3.10009141,2.62187515,592.70264884,0.00000000,0.00000000,0.00000000,2192.14223107,-3.09518662,-1.15717210,0.08333333
168,14,12,80,2192.14223107,105280.35145167,0.00140986,0.00119369,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.6047791185,2.27619180,1.92718599,573.46633060,0.00000000,1163.05799679,0.00000000,451.41452589,-3.09518662,-1.15717210,0.08333333
169,15,1,81,451.41452589,105006.42535031,0.00168127,0.00119369,0.00000000,0.00000000,0.01890000,0.00000000,0.05154639,0.6030416136,0.00000000,0.00000000,700.04283567,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,-1.15717210,0.08333333
170,15,2,81,0.00000000,104704.74630598,0.00167957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.6020287648,0.00000000,0.00000000,697.84880626,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,-1.15717210,0.08333333
171,15,3,81,0.00000000,104528.88766824,0.00167786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.6010186433,0.00000000,0.00000000,696.44193715,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
172,15,4,81,0.00000000,104353.50257424,0.00167616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.6000112401,0.00000000,0.00000000,694.88295854,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
173,15,5,81,0.00000000,104178.58944853,0.00167446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5990065462,0.00000000,0.00000000,693.13382728,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
174,15,6,81,0.00000000,104004.14672180,0.00167276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5980045525,0.00000000,0.00000000,691.14019612,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
175,15,7,81,0.00000000,103830.17283090,0.00167106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5970052501,0.00000000,0.00000000,688.82054424,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
176,15,8,81,0.00000000,103656.66621877,0.00166937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5960086300,0.00000000,0.00000000,686.04443845,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
177,15,9,81,0.00000000,103483.62533446,0.00166767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5950146833,0.00000000,0.00000000,682.58362076,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
178,15,10,81,0.00000000,103311.04863305,0.00166598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5940234012,0.00000000,0.00000000,677.98157539,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
179,15,11,81,0.00000000,103138.93457567,0.00166429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05154639,0.5930347749,0.00000000,0.00000000,671.09701310,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
180,15,12,81,0.00000000,102967.28162944,0.00166260,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05154639,0.5920487955,0.00000000,0.00000000,657.36477740,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
181,16,1,82,0.00000000,102796.08826745,0.00193634,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05405405,0.5909023879,0.00000000,0.00000000,685.30725512,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
182,16,2,82,0.00000000,102597.04012037,0.00193437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5897593631,0.00000000,0.00000000,683.85963223,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
183,16,3,82,0.00000000,102398.57930518,0.00193241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5886197086,0.00000000,0.00000000,682.27194571,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
184,16,4,82,0.00000000,102200.70369647,0.00193044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5874834125,0.00000000,0.00000000,680.51305141,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
185,16,5,82,0.00000000,102003.41117785,0.00192848,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5863504625,0.00000000,0.00000000,678.54012622,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
186,16,6,82,0.00000000,101806.69964185,0.00192652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5852208466,0.00000000,0.00000000,676.29199438,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
187,16,7,82,0.00000000,101610.56698989,0.00192456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5840945526,0.00000000,0.00000000,673.67689235,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
188,16,8,82,0.00000000,101415.01113227,0.00192261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5829715687,0.00000000,0.00000000,670.54799863,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
189,16,9,82,0.00000000,101220.02998810,0.00192065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5818518829,0.00000000,0.00000000,666.64837575,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
190,16,10,82,0.00000000,101025.62148527,0.00191870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5807354834,0.00000000,0.00000000,661.46414901,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
191,16,11,82,0.00000000,100831.78356039,0.00191675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05405405,0.5796223582,0.00000000,0.00000000,653.71063201,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
192,16,12,82,0.00000000,100638.51415877,0.00191480,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05405405,0.5785124956,0.00000000,0.00000000,638.24907988,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
193,17,1,83,0.00000000,100445.81123436,0.00230067,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05649718,0.5771815305,0.00000000,0.00000000,669.63874156,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
194,17,2,83,0.00000000,100214.71879274,0.00229852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5758548666,0.00000000,0.00000000,667.95806926,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
195,17,3,83,0.00000000,99984.37315089,0.00229638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5745324871,0.00000000,0.00000000,666.11530412,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
196,17,4,83,0.00000000,99754.77139887,0.00229423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5732143753,0.00000000,0.00000000,664.07439966,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
197,17,5,83,0.00000000,99525.91063984,0.00229209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5719005146,0.00000000,0.00000000,661.78579207,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
198,17,6,83,0.00000000,99297.78798993,0.00228995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5705908885,0.00000000,0.00000000,659.17867607,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
199,17,7,83,0.00000000,99070.40057826,0.00228782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5692854804,0.00000000,0.00000000,656.14684392,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
200,17,8,83,0.00000000,98843.74554681,0.00228568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5679842741,0.00000000,0.00000000,652.52036341,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
201,17,9,83,0.00000000,98617.82005037,0.00228355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5666872532,0.00000000,0.00000000,648.00185349,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
202,17,10,83,0.00000000,98392.62125651,0.00228142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5653944015,0.00000000,0.00000000,641.99655232,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
203,17,11,83,0.00000000,98168.14634547,0.00227929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05649718,0.5641057028,0.00000000,0.00000000,633.01755587,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
204,17,12,83,0.00000000,97944.39251011,0.00227717,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05649718,0.5628211409,0.00000000,0.00000000,615.11724905,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
205,18,1,84,0.00000000,97721.35695586,0.00273737,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05952381,0.5612804919,0.00000000,0.00000000,651.47571304,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
206,18,2,84,0.00000000,97453.85755788,0.00273504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05952381,0.5597453660,0.00000000,0.00000000,649.53026287,0.00000000,0.00000000,0.00000000,0.00000000,-3.09518662,0.00000000,0.08333333
