Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
187,16,7,92,0.152409,0.006,0.011379461,0,9%,0,0.003140087,0.083333333,,3903.950969,6349.368518,-2.21237425,-0.724847462,0.0042653,0,0,0,0.000%,0.981312644,0.981312644,0.984403758,0.007413905,3903.950969,44.19425102,16.56515841,12.19511129,0,0,0,3830.996448,0.79812426,0,0,0,-73.7526,0,1.232201369
188,16,8,92,0.152409,0.006,0.01137338,0,9%,0,0.003140087,0.083333333,,3830.996448,6230.715609,-2.21237425,-0.724847462,0.0042653,0,0,0,0.000%,0.98131868,0.98131868,0.984409812,0.007298276,3830.996448,43.34523434,16.25561105,11.96722548,0,0,0,3759.428378,0.783214245,0,0,0,-72.3513,0,1.222945047
189,16,9,92,0.152409,0.006,0.011367303,0,9%,0,0.003140087,0.083333333,,3759.428378,6114.317617,-2.21237425,-0.724847462,0.0042653,0,0,0,0.000%,0.981324712,0.981324712,0.984415864,0.007184494,3759.428378,42.51279042,15.95194621,11.74367032,0,0,0,3689.219971,0.768587494,0,0,0,-70.9770,0,1.213765821
190,16,10,92,0.152409,0.006,0.011361229,0,9%,0,0.003140087,0.083333333,,3689.219971,6000.130975,-2.21237425,-0.724847462,0.0042653,0,0,0,0.000%,0.981330741,0.981330741,0.984421911,0.00707253,3689.219971,41.69659064,15.65405024,11.52436216,0,0,0,3620.344968,0.754238535,0,0,0,-69.6292,0,1.204662994
191,16,11,92,0.152409,0.006,0.011355159,0,9%,0,0.003140087,0.083333333,,3620.344968,5888.112976,-2.21237425,-0.724847462,0.0042653,0,0,0,0.000%,0.981336766,0.981336766,0.984427956,0.006962353,3620.344968,40.89631302,15.36181173,11.30921896,0,0,0,3552.777624,0.740162005,0,0,0,-68.3075,0,1.195635875
192,16,12,92,0.152409,0.006,0.011349092,0,9%,0,0.003140087,0.083333333,,3552.777624,5778.221749,-2.21237425,-0.724847462,0.0042653,0.005,0,0,0.000%,0.973362531,0.981342788,0.984433997,0.006853935,3552.777624,39.94737342,15.01338452,11.05271018,28.62353692,0,0,3458.140619,0.720445962,0,0,0,-66.7339,0,1.694264585
193,17,1,93,0.169078,0.005,0.013079573,0,10%,0,0.003361798,0.083333333,,3458.140619,5670.416243,-2.21237425,-0.724847462,0.0042653,0,0.0189,0,0.000%,0.979407221,0.979407221,0.982710896,0.006747247,3523.499477,45.83234352,14.94617223,11.78013048,0,0,65.3588577,3450.94083,0.718946006,0,0,0,-73.2776,8.169857212,9.459697707
194,17,2,93,0.169078,0.005,0.013073695,0,10%,0,0.003361798,0.083333333,,3450.94083,5553.646614,-2.21237425,-0.74027748,0.0042653,0,0,0,0.000%,0.979413055,0.979413055,0.98271675,0.006630593,3450.94083,44.8683807,14.63839783,11.53755181,0,0,0,3379.8965,0.704145104,0,0,0,-71.7485,0,1.132056588
195,17,3,93,0.169078,0.005,0.013067819,0,10%,0,0.003361798,0.083333333,,3379.8965,5439.313995,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979418886,0.979418886,0.9827226,0.006515995,3379.8965,43.9249546,14.33704658,11.30003568,0,0,0,3310.334463,0.689653013,0,0,0,-70.2517,0,1.121422215
196,17,4,93,0.169078,0.005,0.013061947,0,10%,0,0.003361798,0.083333333,,3310.334463,5327.366851,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979424714,0.979424714,0.982728448,0.006403415,3310.334463,43.00162213,14.04198265,11.06747502,0,0,0,3242.223383,0.675463205,0,0,0,-68.7865,0,1.110894416
197,17,5,93,0.169078,0.005,0.013056077,0,10%,0,0.003361798,0.083333333,,3242.223383,5217.754752,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979430539,0.979430539,0.982734293,0.006292819,3242.223383,42.09794988,13.75307313,10.83976509,0,0,0,3175.532595,0.661569291,0,0,0,-67.3524,0,1.100472061
198,17,6,93,0.169078,0.005,0.013050209,0,10%,0,0.003361798,0.083333333,,3175.532595,5110.428348,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979436361,0.979436361,0.982740135,0.006184169,3175.532595,41.2135139,13.47018795,10.61680337,0,0,0,3110.23209,0.647965019,0,0,0,-65.9485,0,1.090154034
199,17,7,93,0.169078,0.005,0.013044345,0,10%,0,0.003361798,0.083333333,,3110.23209,5005.339345,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979442181,0.979442181,0.982745974,0.006077431,3110.23209,40.34789951,13.19319983,10.39848953,0,0,0,3046.292501,0.634644271,0,0,0,-64.5742,0,1.07993923
200,17,8,93,0.169078,0.005,0.013038484,0,10%,0,0.003361798,0.083333333,,3046.292501,4902.440484,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979447998,0.979447998,0.982751811,0.005972571,3046.292501,39.50070107,12.92198421,10.18472541,0,0,0,2983.68509,0.621601061,0,0,0,-63.2290,0,1.069826557
201,17,9,93,0.169078,0.005,0.013032625,0,10%,0,0.003361798,0.083333333,,2983.68509,4801.685516,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979453812,0.979453812,0.982757644,0.005869554,2983.68509,38.67152179,12.6564192,9.975414925,0,0,0,2922.381735,0.608829528,0,0,0,-61.9122,0,1.059814933
202,17,10,93,0.169078,0.005,0.013026769,0,10%,0,0.003361798,0.083333333,,2922.381735,4703.02918,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979459623,0.979459623,0.982763475,0.00576835,2922.381735,37.85997354,12.3963855,9.770464066,0,0,0,2862.354911,0.59632394,0,0,0,-60.6231,0,1.049903292
203,17,11,93,0.169078,0.005,0.013020917,0,10%,0,0.003361798,0.083333333,,2862.354911,4606.427187,-2.21237425,-0.705080898,0.0042653,0,0,0,0.000%,0.979465431,0.979465431,0.982769303,0.005668923,2862.354911,37.06567665,12.14176639,9.569780824,0,0,0,2803.577688,0.584078685,0,0,0,-59.3613,0,1.040090577
204,17,12,93,0.169078,0.005,0.013015066,0,10%,0,0.003361798,0.083333333,,2803.577688,4511.836191,-2.21237425,-0.705080898,0.0042653,0.005,0,0,0.000%,0.971589854,0.979471237,0.982775128,0.005571244,2803.577688,36.13439535,11.84202294,9.333531907,22.34010121,0,0,2723.927636,0.567484924,0,0,0,-57.8774,0,1.425956593
205,18,1,94,0.186882,0.005,0.014495142,0,11%,0,0.003578364,0.083333333,,2723.927636,4419.213774,-2.21237425,-0.705080898,0.0042653,0,0.0189,0,0.000%,0.977789912,0.977789912,0.981301366,0.00547528,2775.409868,39.99811749,11.7697863,9.874193897,0,0,51.48223232,2713.767771,0.565368286,0,0,0,-62.2075,6.43527904,7.531061251
206,18,2,94,0.186882,0.005,0.014488574,0,11%,0,0.003578364,0.083333333,,2713.767771,4321.062647,-2.21237425,-0.720187199,0.0042653,0,0,0,0.000%,0.977796428,0.977796428,0.981307906,0.0053729,2713.767771,39.09205886,11.50838534,9.65489308,0,0,0,2653.512434,0.55281509,0,0,0,-60.8082,0,0.960139271
207,18,3,94,0.186882,0.005,0.014482009,0,11%,0,0.003578364,0.083333333,,2653.512434,4225.119623,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977802942,0.977802942,0.981314442,0.005272469,2653.512434,38.20678002,11.25286496,9.440525738,0,0,0,2594.612263,0.540544221,0,0,0,-59.4407,0,0.949540337
208,18,4,94,0.186882,0.005,0.014475448,0,11%,0,0.003578364,0.083333333,,2594.612263,4131.334395,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977809452,0.977809452,0.981320976,0.00517395,2594.612263,37.34179859,11.00309118,9.230979477,0,0,0,2537.036394,0.528549249,0,0,0,-58.1044,0,0.939064713
209,18,5,94,0.186882,0.005,0.01446889,0,11%,0,0.003578364,0.083333333,,2537.036394,4039.657819,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977815958,0.977815958,0.981327506,0.005077305,2537.036394,36.49664349,10.75893313,9.026144495,0,0,0,2480.754672,0.51682389,0,0,0,-56.7985,0,0.928710897
210,18,6,94,0.186882,0.005,0.014462335,0,11%,0,0.003578364,0.083333333,,2480.754672,3950.041882,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977822462,0.977822462,0.981334033,0.004982499,2480.754672,35.67085474,10.52026294,8.825913524,0,0,0,2425.737641,0.505362009,0,0,0,-55.5224,0,0.918477404
211,18,7,94,0.186882,0.005,0.014455783,0,11%,0,0.003578364,0.083333333,,2425.737641,3862.439677,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977828962,0.977828962,0.981340556,0.004889496,2425.737641,34.86398311,10.28695569,8.630181766,0,0,0,2371.956521,0.494157608,0,0,0,-54.2753,0,0.908362768
212,18,8,94,0.186882,0.005,0.014449235,0,11%,0,0.003578364,0.083333333,,2371.956521,3776.805382,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.97783546,0.97783546,0.981347077,0.004798261,2371.956521,34.07558996,10.05888936,8.43884684,0,0,0,2319.383195,0.483204832,0,0,0,-53.0565,0,0.898365543
213,18,9,94,0.186882,0.005,0.014442689,0,11%,0,0.003578364,0.083333333,,2319.383195,3693.094226,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977841954,0.977841954,0.981353594,0.004708759,2319.383195,33.30524693,9.835944713,8.251808723,0,0,0,2267.990194,0.472497957,0,0,0,-51.8655,0,0.8884843
214,18,10,94,0.186882,0.005,0.014436147,0,11%,0,0.003578364,0.083333333,,2267.990194,3611.262473,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977848444,0.977848444,0.981360109,0.004620958,2267.990194,32.55253571,9.618005275,8.068969697,0,0,0,2217.750683,0.462031392,0,0,0,-50.7015,0,0.878717629
215,18,11,94,0.186882,0.005,0.014429609,0,11%,0,0.003578364,0.083333333,,2217.750683,3531.267392,-2.21237425,-0.685363281,0.0042653,0,0,0,0.000%,0.977854932,0.977854932,0.98136662,0.004534824,2217.750683,31.81704778,9.404957248,7.890234291,0,0,0,2168.638444,0.451799676,0,0,0,-49.5640,0,0.869064137
216,18,12,94,0.186882,0.005,0.014423073,0,11%,0,0.003578364,0.083333333,,2168.638444,3453.067236,-2.21237425,-0.685363281,0.0042653,0.005,0,0,0.000%,0.970076299,0.977861417,0.981373127,0.004450325,2168.638444,30.96342654,9.15677857,7.68202623,17.09145769,0,0,2103.744755,0.438280157,0,0,0,-48.2405,0,1.161776824
217,19,1,95,0.205844,0.004,0.016574932,0,11%,0,0.00382476,0.083333333,,2103.744755,3376.621219,-2.21237425,-0.685363281,0.0042653,0,0.0189,0,0.000%,0.975485125,0.975485125,0.979230446,0.004367429,2143.505531,35.31219755,9.087082566,8.148489891,0,0,39.76077587,2090.957761,0.4356162,0,0,0,-52.9834,4.970096984,5.904213663
218,19,2,95,0.205844,0.004,0.016568854,0,11%,0,0.00382476,0.083333333,,2090.957761,3293.843772,-2.21237425,-0.700150113,0.0042653,0,0,0,0.000%,0.975491154,0.975491154,0.979236498,0.00427672,2090.957761,34.43390898,8.864318241,7.948734597,0,0,0,2039.710799,0.42493975,0,0,0,-51.6719,0,0.816595223
219,19,3,95,0.205844,0.004,0.016562779,0,11%,0,0.00382476,0.083333333,,2039.710799,3213.115463,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.97549718,0.97549718,0.979242548,0.00418792,2039.710799,33.57767325,8.647068291,7.753924105,0,0,0,1989.732133,0.414527528,0,0,0,-50.3932,0,0.805715135
220,19,4,95,0.205844,0.004,0.016556706,0,11%,0,0.00382476,0.083333333,,1989.732133,3134.385074,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975503205,0.975503205,0.979248595,0.004100989,1989.732133,32.74293144,8.435194894,7.56393483,0,0,0,1940.990072,0.404372932,0,0,0,-49.1464,0,0.794984953
221,19,5,95,0.205844,0.004,0.016550635,0,11%,0,0.00382476,0.083333333,,1940.990072,3057.602684,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975509226,0.975509226,0.97925464,0.004015888,1940.990072,31.92913891,8.228563705,7.378646301,0,0,0,1893.453723,0.394469526,0,0,0,-47.9308,0,0.784402545
222,19,6,95,0.205844,0.004,0.016544567,0,11%,0,0.00382476,0.083333333,,1893.453723,2982.719628,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975515245,0.975515245,0.979260682,0.003932577,1893.453723,31.13576498,8.027043768,7.197941091,0,0,0,1847.092974,0.384811036,0,0,0,-46.7456,0,0.773965811
223,19,7,95,0.205844,0.004,0.016538501,0,11%,0,0.00382476,0.083333333,,1847.092974,2909.68847,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975521262,0.975521262,0.979266722,0.003851018,1847.092974,30.3622925,7.830507431,7.021704731,0,0,0,1801.878469,0.375391348,0,0,0,-45.5899,0,0.763672683
224,19,8,95,0.205844,0.004,0.016532438,0,11%,0,0.00382476,0.083333333,,1801.878469,2838.462969,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975527277,0.975527277,0.97927276,0.003771174,1801.878469,29.60821758,7.638830258,6.849825638,0,0,0,1757.781595,0.366204499,0,0,0,-44.4631,0,0.753521121
225,19,9,95,0.205844,0.004,0.016526377,0,11%,0,0.00382476,0.083333333,,1757.781595,2768.998049,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975533289,0.975533289,0.979278795,0.003693008,1757.781595,28.87304917,7.451890952,6.682195044,0,0,0,1714.77446,0.357244679,0,0,0,-43.3644,0,0.743509118
226,19,10,95,0.205844,0.004,0.016520318,0,11%,0,0.00382476,0.083333333,,1714.77446,2701.249773,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975539298,0.975539298,0.979284827,0.003616484,1714.77446,28.15630878,7.26957127,6.51870692,0,0,0,1672.829873,0.348506224,0,0,0,-42.2931,0,0.733634693
227,19,11,95,0.205844,0.004,0.016514262,0,11%,0,0.00382476,0.083333333,,1672.829873,2635.175307,-2.21237425,-0.66569787,0.0042653,0,0,0,0.000%,0.975545305,0.975545305,0.979290857,0.003541568,1672.829873,27.45753015,7.091755951,6.359257909,0,0,0,1631.921329,0.33998361,0,0,0,-41.2485,0,0.723895896
228,19,12,95,0.205844,0.004,0.016508209,0,11%,0,0.00382476,0.083333333,,1631.921329,2570.7329,-2.21237425,-0.66569787,0.0042653,0.005,0,0,0.000%,0.967867478,0.97555131,0.979296885,0.003468225,1631.921329,26.65624765,6.887324648,6.175942043,12.71823371,0,0,1579.483581,0.329059079,0,0,0,-40.0486,0,0.938780971
229,20,1,96,0.219247,0.004,0.017689425,0,12%,0,0.004057593,0.083333333,,1579.483581,2507.881848,-2.21237425,-0.66569787,0.0042653,0,0.0189,0,0.000%,0.974151892,0.974151892,0.978120707,0.003396422,1609.335821,28.28849174,6.820992503,6.488802006,0,0,29.85223969,1567.737535,0.326611986,0,0,0,-41.9249,3.731529961,4.471002882
230,20,2,96,0.219247,0.004,0.017682896,0,12%,0,0.004057593,0.083333333,,1567.737535,2443.057846,-2.21237425,-0.680169507,0.0042653,0,0,0,0.000%,0.974158366,0.974158366,0.978127208,0.003322111,1567.737535,27.54713088,6.644686096,6.321081932,0,0,0,1527.224636,0.318171799,0,0,0,-40.8311,0,0.64555319
231,20,3,96,0.219247,0.004,0.01767637,0,12%,0,0.004057593,0.083333333,,1527.224636,2379.925241,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974164838,0.974164838,0.978133706,0.003249447,1527.224636,26.82537764,6.472979811,6.157737948,0,0,0,1487.76854,0.309951779,0,0,0,-39.7660,0,0.636078871
232,20,4,96,0.219247,0.004,0.017669847,0,12%,0,0.004057593,0.083333333,,1487.76854,2318.439487,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974171308,0.974171308,0.978140202,0.003178394,1487.76854,26.12270874,6.305752505,5.998654812,0,0,0,1449.341424,0.30194613,0,0,0,-38.7291,0,0.626747788
233,20,5,96,0.219247,0.004,0.017663326,0,12%,0,0.004057593,0.083333333,,1449.341424,2258.557227,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974177774,0.974177774,0.978146695,0.003108915,1449.341424,25.43861496,6.142886256,5.843720344,0,0,0,1411.916203,0.294149209,0,0,0,-37.7194,0,0.617557715
234,20,6,96,0.219247,0.004,0.017656808,0,12%,0,0.004057593,0.083333333,,1411.916203,2200.236252,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974184238,0.974184238,0.978153185,0.003040975,1411.916203,24.77260081,5.984266273,5.692825344,0,0,0,1375.46651,0.286555523,0,0,0,-36.7362,0,0.60850646
235,20,7,96,0.219247,0.004,0.017650292,0,12%,0,0.004057593,0.083333333,,1375.46651,2143.435477,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.9741907,0.9741907,0.978159673,0.002974539,1375.46651,24.12418415,5.829780815,5.545863513,0,0,0,1339.966682,0.279159725,0,0,0,-35.7790,0,0.599591866
236,20,8,96,0.219247,0.004,0.01764378,0,12%,0,0.004057593,0.083333333,,1339.966682,2088.114907,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974197158,0.974197158,0.978166158,0.002909574,1339.966682,23.49289577,5.67932111,5.402731376,0,0,0,1305.391734,0.271956611,0,0,0,-34.8469,0,0.590811813
237,20,9,96,0.219247,0.004,0.017637269,0,12%,0,0.004057593,0.083333333,,1305.391734,2034.235608,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974203614,0.974203614,0.97817264,0.002846047,1305.391734,22.87827913,5.532781273,5.263328204,0,0,0,1271.717345,0.264941114,0,0,0,-33.9393,0,0.582164212
238,20,10,96,0.219247,0.004,0.017630762,0,12%,0,0.004057593,0.083333333,,1271.717345,1981.759682,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974210068,0.974210068,0.97817912,0.002783925,1271.717345,22.27988992,5.390058228,5.127555942,0,0,0,1238.919841,0.2581083,0,0,0,-33.0556,0,0.573647009
239,20,11,96,0.219247,0.004,0.017624257,0,12%,0,0.004057593,0.083333333,,1238.919841,1930.650234,-2.21237425,-0.646087893,0.0042653,0,0,0,0.000%,0.974216519,0.974216519,0.978185597,0.002723178,1238.919841,21.69729583,5.251051637,4.995319139,0,0,0,1206.976174,0.25145337,0,0,0,-32.1951,0,0.565258181
240,20,12,96,0.219247,0.004,0.017617755,0,12%,0,0.004057593,0.083333333,,1206.976174,1880.87135,-2.21237425,-0.646087893,0.0042653,0.005,0,0,0.000%,0.966632146,0.974222967,0.978192072,0.002663773,1206.976174,21.03444963,5.09251232,4.844500876,9.302742331,0,0,1166.701969,0.24306291,0,0,0,-31.2145,0,0.721019853
241,21,1,97,0.238612,0.003,0.020078249,0,13%,0,0.004377369,0.083333333,,1166.701969,1832.388067,-2.21237425,-0.646087893,0.0042653,0,0.0189,0,0.000%,0.971470889,0.971470889,0.975742072,0.002605682,1188.752636,23.70865789,5.036543875,5.168854305,0,0,22.05066722,1154.83858,0.240591371,0,0,0,-34.1546,2.756333402,3.359207424
242,21,2,97,0.238612,0.003,0.020072616,0,13%,0,0.004377369,0.083333333,,1154.83858,1780.111664,-2.21237425,-0.660248631,0.0042653,0,0,0,0.000%,0.971476474,0.971476474,0.975747681,0.002542473,1154.83858,23.02581772,4.892857634,5.021393415,0,0,0,1121.898511,0.233728857,0,0,0,-33.1738,0,0.524883853
243,21,3,97,0.238612,0.003,0.020066985,0,13%,0,0.004377369,0.083333333,,1121.898511,1729.336602,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971482057,0.971482057,0.975753289,0.002480812,1121.898511,22.362773,4.753297907,4.878167441,0,0,0,1089.904273,0.22706339,0,0,0,-32.2213,0,0.51578492
244,21,4,97,0.238612,0.003,0.020061355,0,13%,0,0.004377369,0.083333333,,1089.904273,1680.019478,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971487638,0.971487638,0.975758895,0.002420661,1089.904273,21.71894614,4.6177454,4.739053959,0,0,0,1058.828528,0.220589277,0,0,0,-31.2963,0,0.506846643
245,21,5,97,0.238612,0.003,0.020055727,0,13%,0,0.004377369,0.083333333,,1058.828528,1632.118154,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971493217,0.971493217,0.975764498,0.002361981,1058.828528,21.09377651,4.486084293,4.603934104,0,0,0,1028.644733,0.214300986,0,0,0,-30.3981,0,0.498066134
246,21,6,97,0.238612,0.003,0.020050101,0,13%,0,0.004377369,0.083333333,,1028.644733,1585.591717,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971498795,0.971498795,0.975770101,0.002304738,1028.644733,20.48671994,4.358202137,4.472692473,0,0,0,999.3271182,0.20819315,0,0,0,-29.5258,0,0.489440559
247,21,7,97,0.238612,0.003,0.020044476,0,13%,0,0.004377369,0.083333333,,999.3271182,1540.400442,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971504371,0.971504371,0.975775701,0.002248894,999.3271182,19.89724824,4.233989751,4.345217017,0,0,0,970.8506632,0.202260555,0,0,0,-28.6787,0,0.480967135
248,21,8,97,0.238612,0.003,0.020038853,0,13%,0,0.004377369,0.083333333,,970.8506632,1496.505762,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971509945,0.971509945,0.9757813,0.002194416,970.8506632,19.32484871,4.11334113,4.221398947,0,0,0,943.1910744,0.196498141,0,0,0,-27.8561,0,0.472643131
249,21,9,97,0.238612,0.003,0.020033233,0,13%,0,0.004377369,0.083333333,,943.1910744,1453.870231,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971515517,0.971515517,0.975786897,0.00214127,943.1910744,18.7690237,3.996153351,4.101132635,0,0,0,916.3247647,0.190900993,0,0,0,-27.0572,0,0.464465865
250,21,10,97,0.238612,0.003,0.020027613,0,13%,0,0.004377369,0.083333333,,916.3247647,1412.457489,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971521088,0.971521088,0.975792492,0.002089423,916.3247647,18.22929017,3.882326483,3.984315525,0,0,0,890.2288325,0.18546434,0,0,0,-26.2814,0,0.456432703
251,21,11,97,0.238612,0.003,0.020021996,0,13%,0,0.004377369,0.083333333,,890.2288325,1372.232237,-2.21237425,-0.626536538,0.0042653,0,0,0,0.000%,0.971526657,0.971526657,0.975798085,0.002038844,890.2288325,17.70517924,3.771763499,3.870848043,0,0,0,864.8810418,0.18018355,0,0,0,-25.5280,0,0.448541061
252,21,12,97,0.238612,0.003,0.02001638,0,13%,0,0.004377369,0.083333333,,864.8810418,1333.160198,-2.21237425,-0.626536538,0.0042653,0.005,0,0,0.000%,0.964044443,0.971532224,0.975803677,0.0019895,864.8810418,17.11627875,3.647332039,3.743147758,6.590521378,0,0,833.7837618,0.17370495,0,0,0,-24.6805,0,0.556727467
253,22,1,98,0.258341,0.003,0.021883934,0,14%,0,0.004685069,0.083333333,,833.7837618,1295.208093,-2.21237425,-0.626536538,0.0042653,0,0.0189,0,0.000%,0.969381094,0.969381094,0.973944089,0.001941361,849.5422749,18.46144389,3.598253531,3.952357588,0,0,15.7585131,823.5302199,0.171568796,0,0,0,-26.1836,1.969814137,2.43221805
254,22,2,98,0.258341,0.003,0.021877729,0,14%,0,0.004685069,0.083333333,,823.5302199,1255.550238,-2.21237425,-0.640390692,0.0042653,0,0,0,0.000%,0.969387244,0.969387244,0.973950268,0.001890777,823.5302199,17.89110712,3.488080319,3.831342232,0,0,0,798.3196902,0.166316602,0,0,0,-25.3768,0,0.401717436
255,22,3,98,0.258341,0.003,0.021871525,0,14%,0,0.004685069,0.083333333,,798.3196902,1217.114385,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969393392,0.969393392,0.973956445,0.001841523,798.3196902,17.33850018,3.3813019,3.714055751,0,0,0,773.8858324,0.161226215,0,0,0,-24.5951,0,0.393902654
256,22,4,98,0.258341,0.003,0.021865324,0,14%,0,0.004685069,0.083333333,,773.8858324,1179.862642,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969399538,0.969399538,0.97396262,0.001793563,773.8858324,16.80306848,3.27781301,3.600382522,0,0,0,750.2045684,0.156292618,0,0,0,-23.8376,0,0.386242356
257,22,5,98,0.258341,0.003,0.021859125,0,14%,0,0.004685069,0.083333333,,750.2045684,1143.7583,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969405682,0.969405682,0.973968793,0.001746863,750.2045684,16.2842749,3.17751167,3.490210529,0,0,0,727.2525713,0.151510952,0,0,0,-23.1035,0,0.37873344
258,22,6,98,0.258341,0.003,0.021852927,0,14%,0,0.004685069,0.083333333,,727.2525713,1108.765795,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969411824,0.969411824,0.973974964,0.001701391,727.2525713,15.78159923,3.080299082,3.383431252,0,0,0,705.0072417,0.146876509,0,0,0,-22.3922,0,0.371372866
259,22,7,98,0.258341,0.003,0.021846732,0,14%,0,0.004685069,0.083333333,,705.0072417,1074.850672,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969417964,0.969417964,0.973981133,0.001657112,705.0072417,15.2945376,2.986079529,3.279939555,0,0,0,683.4466851,0.142384726,0,0,0,-21.7029,0,0.364157659
260,22,8,98,0.258341,0.003,0.021840538,0,14%,0,0.004685069,0.083333333,,683.4466851,1041.97955,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969424102,0.969424102,0.9739873,0.001613996,683.4466851,14.82260202,2.89476028,3.17963358,0,0,0,662.5496892,0.138031185,0,0,0,-21.0350,0,0.357084903
261,22,9,98,0.258341,0.003,0.021834347,0,14%,0,0.004685069,0.083333333,,662.5496892,1010.12009,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969430239,0.969430239,0.973993465,0.001572011,662.5496892,14.36531981,2.806251492,3.082414645,0,0,0,642.2957032,0.133811605,0,0,0,-20.3878,0,0.35015174
262,22,10,98,0.258341,0.003,0.021828157,0,14%,0,0.004685069,0.083333333,,642.2957032,979.2409598,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969436373,0.969436373,0.973999628,0.001531129,642.2957032,13.92223317,2.720466126,2.988187143,0,0,0,622.6648168,0.129721837,0,0,0,-19.7606,0,0.343355374
263,22,11,98,0.258341,0.003,0.02182197,0,14%,0,0.004685069,0.083333333,,622.6648168,949.3118041,-2.21237425,-0.607046952,0.0042653,0,0,0,0.000%,0.969442505,0.969442505,0.974005789,0.001491319,622.6648168,13.49289871,2.637319854,2.896858447,0,0,0,603.6377398,0.125757862,0,0,0,-19.1528,0,0.336693062
264,22,12,98,0.258341,0.003,0.021815784,0,14%,0,0.004685069,0.083333333,,603.6377398,920.3032135,-2.21237425,-0.607046952,0.0042653,0.005,0,0,0.000%,0.962058552,0.969448635,0.974011948,0.001452553,603.6377398,13.01525403,2.544680803,2.795102789,4.547852568,0,0,580.7348496,0.120986427,0,0,0,-18.4760,0,0.410025188
265,23,1,99,0.278219,0.002,0.02470835,0,15%,0,0.005039312,0.083333333,,580.7348496,892.1866944,-2.21237425,-0.607046952,0.0042653,0,0.0189,0,0.000%,0.966237884,0.966237884,0.97113172,0.001414804,591.7107383,14.51236395,2.505220192,2.959822232,0,0,10.97588866,571.7333319,0.119111111,0,0,0,-20.0965,1.371986082,1.72711492
